"fdc_id","food_desc","foodgroup","Edible_factor_in_FCT","WATERg","ENERCkJ","ENERCkcal","FAT_g","FASATg","F12D0g","F14D0g","F16D0g","F18D0g","FATRNg","FAMSg","F16D1g","F18D1g","FAPUg","F18D2N6g","F18D3N3g","F20D3N3g","F20D3N6g","F20D4N3g","F20D4N6g","F20D5N3g","F22D5N3g","F22D6N3g","omega_3","omega_6","CHOLEmg","CHOAVLg","STARCHg","mono_di","SUGARg","FIBTGg","PROCNTg","salt","ALCg","VITA_RAEmcg","RETOLmcg","CARTBmcg","VITDmcg","VITEmg","THIAmg","RIBFmg","NIAmg","VITB6_mg","FOLmcg","VITB12mcg","VITCmg","CAmg","FEmg","NAmg","Kmg","MGmg","ZNmg","SEmcg","CUmg","Pmg","IDmcg","scientific_name","nutrient_data_source","source_fct"
"10.152","Porridge, prepared with semolina and milk","Other dishes, products and ingredients",1,77,505,120,5.5,3.5,0.17,0.54,1.55,0.57,0.2,1.3,0.12,1.12,0.2,0.15,0.02,0,0,0,0,0,0,0,"0.03","0.1",14,13.4,5.8,"7.6",2.9,0,4.2,"0.2",0,22,21,14,0.2,0.1,0.02,0.11,0.1,0.01,3,0.6,0,130,0.1,96,181,13,0.5,1,0.03,123,16,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"01.195","Porridge, prepared with sour cream, Rømmegrøt","Milk and milk products",1,67,857,206,15.1,9.5,0.45,1.5,4.26,1.55,0.4,3.6,0.34,3.07,0.5,0.32,0.07,0,0,0,0,0,0,0,"7.0000000000000007E-2","0.17",37,12.9,9,"3.8",0,1,4.4,"0.8",0,189,182,78,0.1,0.4,0.04,0.1,0.2,0.02,4,0.4,0,110,0.2,310,166,14,0.4,1,0.03,103,14,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.151","Porridge, prepared with wheat, milk and butterr","Other dishes, products and ingredients",1,74,609,146,8.8,5.5,0.27,0.87,2.48,0.9,0.3,2.1,0.19,1.79,0.3,0.21,0.04,0,0,0,0,0,0,0,"0.04","0.13",22,11.9,7.6,"4.3",0,0,4.6,"0.4",0,50,48,31,0.7,0.2,0.03,0.1,0.1,0.02,3,0.5,0,123,0.1,152,184,15,0.5,1,0.04,119,16,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.3","Soup, sauce/gravy, stew base","Other dishes, products and ingredients",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"06.790","Ajvar, sweet pepper sauce, home-made","Potatoes, vegetables, fruit and berries",1,88,211,51,1.9,0.3,0,0,0.25,0.06,0,1.3,0.02,1.25,0.2,0.25,0.07,0,0,0,0,0,0,0,"7.0000000000000007E-2","0.25",0,5.5,0.5,"5",0.5,3,1.4,"1.1000000000000001",0,40,0,475,0,1.1,0.07,0.05,0.7,0.19,69,0,103,12,0.5,428,288,17,0.3,1,0.07,34,3,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.155","Asparagus soup, home-made","Other dishes, products and ingredients",1,91,224,54,4.3,2.6,0.18,0.39,1.08,0.46,0.1,1.1,0.08,0.97,0.2,0.14,0.05,0,0,0,0,0,0,0,"0.05","0.1",9,1.9,0.1,"1.9",0,1,1.5,"0.8",0,66,52,167,0.2,0.6,0.04,0.06,0.3,0.03,11,0.1,2,31,0.6,304,83,6,0.2,1,0.02,34,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.157","Bouillabaisse, French fish soup","Other dishes, products and ingredients",1,89,245,59,2.9,0.5,0,0.04,0.36,0.1,0,2,0.06,1.85,0.7,0.37,0.11,0,0,0.01,0.01,0.05,0.02,0.08,"0.3","0.4",27,1.9,0.2,"1.7",0.2,1,4.6,"0.7",0.7,27,4,275,0.8,0.9,0.03,0.03,0.9,0.09,9,0.5,6,15,0.3,289,152,11,0.2,8,0.04,59,31,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.158","Broccoli soup, home-made","Other dishes, products and ingredients",1,93,167,40,2.8,1.4,0.06,0.21,0.69,0.25,0.1,1,0.05,0.92,0.1,0.09,0.03,0,0,0,0,0,0,0,"0.03","7.0000000000000007E-2",5,1.8,0.4,"1.4",0.1,1,1.4,"0.9",0,33,25,96,0.1,0.3,0.02,0.04,0.2,0.02,10,0,12,23,0.2,341,101,7,0.2,0,0.02,28,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.161","Carrot soup, home-made","Other dishes, products and ingredients",1,91,209,50,3.3,1.6,0.07,0.22,0.75,0.27,0.1,1.3,0.06,1.23,0.2,0.13,0.02,0,0,0,0,0,0,0,"0.02","0.11",5,3.7,0.2,"3.6",0,1,0.9,"0.9",0,162,24,1654,0.1,0.4,0.04,0.03,0.3,0.02,5,0.1,3,25,0.1,363,94,6,0.1,0,0.02,23,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.010","Casserole base, Italian style, with pasta, no meat, prepared","Other dishes, products and ingredients",1,97,66,16,0.7,0.1,0,0,0.07,0.02,0,0.4,0,0.34,0.3,0.23,0.05,0,0,0,0,0,0,0,"0.05","0.23",0,0,0,"0",0,0,2.2,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.4,411,168,0,0,0,0,0,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.028","Casserole base, Jegergryte, no meat, prepared","Other dishes, products and ingredients",1,89,357,87,8.3,4.5,0.2,0.66,2.1,0.74,0.2,2.7,0.16,2.45,0.3,0.28,0.05,0,0,0,0,0,0,0,"0.05","0.21",36,0.8,0,"0.8",0.3,0,2.1,"0",0,119,92,323,0,0.6,0.04,0.07,0.5,0.01,1,0.1,0,34,0.1,7,29,6,0.2,0,0,15,4,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.009","Casserole base, Mexican style, with rice, no meat, prepared","Other dishes, products and ingredients",1,97,67,16,0.8,0.1,0,0,0.06,0.02,0,0.4,0,0.35,0.4,0.34,0.04,0,0,0,0,0,0,0,"0.04","0.34",0,0,0,"0",0.1,1,1.7,"1",0,0,0,0,0,0,0.07,0.03,0,0,0,0,0,19,0.3,389,168,8,0.2,0,0,0,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.008","Casserole base, Oriental style, no meat, prepared","Other dishes, products and ingredients",1,96,98,24,1.8,0.3,0,0,0.25,0.06,0,1.3,0.01,1.23,0.2,0.21,0.02,0,0,0,0,0,0,0,"0.02","0.21",22,0,0,"0",0.3,0,1.7,"0",0,26,0,318,0,0.5,0.04,0.05,0.5,0,0,0,0,12,0.1,0,0,5,0.1,0,0,0,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.033","Casserole base, Pasta di Napoli, no meat, prepared","Other dishes, products and ingredients",1,91,181,43,1.2,0.8,0.04,0.12,0.34,0.12,0,0.3,0.02,0.24,0,0.02,0,0,0,0,0,0,0,0,"0","0.01",3,4.5,0,"4.5",0,0,3.5,"0.1",0,3,3,2,0.2,0,0.03,0.11,0,0.02,3,0.6,0,128,0,40,171,8,0.3,1,0.01,110,16,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.029","Casserole base, Stroganoff, no meat, prepared","Other dishes, products and ingredients",1,93,151,36,1.7,0.5,0.01,0.04,0.28,0.08,0,1,0.02,0.99,0.1,0.16,0.02,0,0,0,0,0,0,0,"0.02","0.16",18,2.1,0,"2.1",0.3,0,2.9,"0",0,21,1,238,0.1,0.4,0.04,0.09,0.4,0.01,1,0.3,0,68,0.1,19,80,7,0.2,0,0,51,7,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.150","Cauliflower soup, home-made","Other dishes, products and ingredients",1,95,117,28,1.5,1,0.04,0.15,0.45,0.16,0,0.4,0.03,0.32,0.1,0.03,0.01,0,0,0,0,0,0,0,"0.01","0.01",4,1.9,0,"1.9",0,1,1.2,"0.6",0,20,18,23,0,0.1,0.03,0.03,0.1,0.03,11,0.1,13,26,0.1,224,99,5,0.1,0,0.02,33,5,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.160","Gulach, home-made","Other dishes, products and ingredients",1,85,314,75,3.5,1.5,0.04,0.1,0.78,0.48,0,1.6,0.1,1.52,0.5,0.32,0.08,0,0,0,0.01,0,0,0,"0.1","0.33",14,4.5,2.1,"2.4",0.1,1,5.9,"0.7",0,32,5,320,0.1,0.7,0.05,0.07,1.2,0.11,12,0.3,14,12,1,286,216,15,0.9,2,0.06,63,4,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.162","Hollandaise sauce, home-made","Other dishes, products and ingredients",1,39,2162,525,56.4,34.2,1.56,5.2,15.63,5.75,1.5,14.3,1.3,12.21,2,1.43,0.24,0,0.01,0,0.08,0,0,0.04,"0.28000000000000003","1.02",261,0.9,0.1,"0.8",0,0,3.3,"1.5",0,491,465,317,7.5,3.1,0.03,0.06,0,0.06,20,0.7,3,35,0.9,599,61,4,0.6,10,0.03,96,26,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.163","Jerusalem artichoke soup, home-made","Other dishes, products and ingredients",1,86,312,75,4,2.5,0.12,0.39,1.12,0.4,0.1,0.9,0.09,0.79,0.2,0.11,0.03,0,0,0,0,0,0,0,"0.03","7.0000000000000007E-2",9,5.8,1.7,"4.2",0,1,2.4,"0.5",0.6,33,32,22,0.3,0.1,0.03,0.07,0.4,0.04,7,0.3,1,68,0.2,201,170,8,0.2,1,0.04,75,10,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.166","Minestrone soup, without meat, home-made","Other dishes, products and ingredients",1,89,204,48,1.2,0.3,0.01,0.02,0.19,0.06,0,0.6,0.01,0.6,0.2,0.12,0.03,0,0,0,0,0,0,0,"0.04","0.13",1,6.8,5,"1.8",0.1,1,2,"0.8",0,44,3,497,0,0.4,0.03,0.02,0.4,0.04,8,0,3,22,0.3,333,119,11,0.2,1,0.05,33,5,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.138","Miso","Other dishes, products and ingredients",1,65,753,181,10.5,1.6,0,0.01,1.1,0.4,0,1.9,0.01,1.8,6.3,5.3,0.99,0,0,0,0,0,0,0,"0.99","5.3",0,1.2,NA,"1.2",0,7,17.2,"10.8",0,2,0,24,0,1.1,0.04,0.12,1.2,0.13,54,0,0,150,6.8,4300,930,130,2,19,0.66,250,31,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.165","Onion soup, gratinated with cheese and bread, home-made","Other dishes, products and ingredients",1,87,261,62,2.6,1.3,0.06,0.2,0.6,0.22,0.1,0.8,0.05,0.69,0.2,0.17,0.05,0,0,0,0,0,0,0,"0.05","0.15",5,6.4,3.4,"3",0.3,1,2.5,"0.7",0.1,11,10,8,0.1,0.2,0.03,0.04,0.2,0.03,6,0.1,1,48,0.3,299,79,10,0.4,1,0.04,55,7,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.164","Onion soup, home-made","Other dishes, products and ingredients",1,94,131,31,1.3,0.6,0.02,0.09,0.28,0.1,0,0.5,0.02,0.43,0.1,0.11,0.04,0,0,0,0,0,0,0,"0.04","0.1",2,3.4,0.2,"3.2",0.4,1,0.7,"0.7",0.1,7,6,9,0.1,0.2,0.02,0.02,0.1,0.03,4,0,1,11,0.2,272,65,5,0.1,0,0.02,17,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.020","Pea stew, powder base, prepared","Other dishes, products and ingredients",1,75,407,97,1,0.2,0,0,0.22,0.02,0,0.7,0,0.12,0.1,0.52,0.12,0,0,0,0,0,0,0,"0.12","0.52",1,14,14,"0.8",0.6,4,6,"0.3",0,5,0,56,0,0,0.06,0.04,0.4,0.02,4,0,0,16,1.1,133,224,20,NA,3,NA,NA,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"06.143","Pesto, green, home-made","Potatoes, vegetables, fruit and berries",1,18,2560,621,61.5,9.8,0.18,0.53,6.17,2.07,0.2,33.4,0.38,32.53,11.3,10.75,0.3,0,0,0,0,0,0,0,"0.31","10.87",16,4.2,2.4,"1.8",0,2,11.4,"1.1000000000000001",0,88,63,301,0.1,9.7,0.17,0.15,1.2,0.12,28,0.6,3,194,2.1,433,292,81,2.9,3,0.54,288,12,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"06.144","Pesto, green, industrially made","Potatoes, vegetables, fruit and berries",1,32,2132,517,52.9,6.7,0.06,0.18,3.56,2.04,0.1,16.9,0.05,16.86,27.3,26.91,0.22,0,0,0,0,0,0,0,"0.33","26.91",5,4.6,2.7,"1.9",1.1,1,5.2,"3",0,105,22,1003,0,27.8,0.06,0.05,0.4,0.1,25,0.2,6,120,1.8,1220,180,57,1.2,1,0.41,123,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.167","Potato and leek soup, home-made","Other dishes, products and ingredients",1,88,277,66,3.6,1.7,0.08,0.26,0.8,0.3,0.1,1.2,0.06,1.09,0.4,0.25,0.1,0,0,0,0,0,0,0,"0.1","0.22",6,6.5,4.6,"1.8",0,1,1.5,"0.8",0,35,30,63,0.1,0.4,0.03,0.04,0.5,0.06,11,0.1,4,32,0.3,314,189,13,0.2,0,0.04,39,7,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.159","Pumpkin soup, home-made","Other dishes, products and ingredients",1,94,95,23,0.1,0,0,0,0.03,0.01,0,0,0,0.02,0,0.01,0,0,0,0,0,0,0,0,"0","0.01",0,4.4,2.5,"1.9",0.1,1,0.7,"0.7",0,136,0,1634,0,0.4,0.02,0.04,0.2,0.04,4,0,3,12,0.3,271,112,7,0.1,0,0.06,22,4,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.125","Sauce for dipping, sweet & sour, BBQ sauce, industrially made","Other dishes, products and ingredients",1,68,408,96,0.4,0.1,0,0,0.03,0.01,0,0.1,0,0.06,0.1,0.08,0.03,0,0,0,0,0,0,0,"0.03","0.09",0,22.6,2,"20.6",20,0,0.5,"1.4",0,0,0,0,0,0.2,0.04,0,0.2,0.06,1,0,0,8,0.3,561,172,11,0.1,0,0.05,11,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.018","Sauce, béchamel, powder base, prepared","Other dishes, products and ingredients",1,90,202,48,1.5,0.7,0.02,0.08,0.31,0.11,0,0.6,0.02,0.54,0.1,0.11,0.01,0,0,0,0,0,0,0,"0.01","0.11",10,4.5,0,"4.5",0,0,4.1,"1",0,6,6,2,0.3,0,0.03,0.13,0.1,0.02,3,0.6,0,149,0,409,171,7,0.2,1,0,110,16,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.171","Sauce, bernaise, home-made","Other dishes, products and ingredients",1,40,2128,517,54.7,33.5,1.54,5.15,15.22,5.6,1.5,13.7,1.26,11.65,1.8,1.23,0.24,0,0,0,0.06,0,0,0.03,"0.27","0.8",222,1,0.1,"0.8",0,0,2.8,"1.4",1.3,464,442,271,7.1,2.5,0.02,0.05,0.1,0.07,16,0.5,2,36,1,559,74,6,0.5,8,0.04,78,23,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.015","Sauce, Bernaise, powder base, prepared","Other dishes, products and ingredients",1,77,779,189,19.5,8.2,1.12,1.11,2.79,1.8,0.2,7.3,0.16,7.01,2.6,1.86,0.69,0,0,0,0,0,0,0,"0.67","1.82",19,0.9,0,"0.9",1,0,2.5,"1.5",0,216,208,99,2.5,2.6,0.03,0.06,0,0,0,0.2,0,52,0.1,590,144,5,0.3,0,0,68,5,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.025","Sauce, brown with onion, powder base, prepared","Other dishes, products and ingredients",1,92,169,40,1.5,0.2,0,0,0.1,0.05,0,0.3,0,0.4,0.9,0.81,0.01,0,0,0,0,0,0,0,"0.01","0.81",0,5.7,4.6,"1.1000000000000001",0.3,0,0.9,"0.9",0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,NA,368,50,NA,0,0,NA,NA,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.016","Sauce, brown, from cube, prepared","Other dishes, products and ingredients",1,96,146,35,3.5,0.6,0,0,0.39,0.1,0,2.5,0.03,2.55,0.3,0.3,0.02,0,0,0,0,0,0,0,"0.02","0.3",0,0,0,"0",0,0,1,"0",0,0,0,0,0,0,0.01,0.07,0.3,0,0,0,0,10,0.3,0,0,2,0,0,0,0,2,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.017","Sauce, brown, powder base, prepared","Other dishes, products and ingredients",1,91,181,43,1.2,0.8,0.04,0.12,0.34,0.12,0,0.3,0.02,0.24,0,0.02,0,0,0,0,0,0,0,0,"0","0.01",3,4.5,0,"4.5",0,0,3.5,"0.1",0,3,3,2,0.2,0,0.03,0.11,0,0.02,3,0.6,0,128,0,40,171,8,0.3,1,0.01,110,16,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.019","Sauce, gravy, powder base, prepared","Other dishes, products and ingredients",1,96,69,16,0.3,0,0,0,0.05,0.03,0,0.1,0,0.15,0.3,0.24,0,0,0,0,0,0,0,0,"0","0.24",0,2.8,2.5,"0.3",0.3,0,0.6,"1",0,0,0,0,0,NA,0,0.02,0.5,NA,NA,NA,0,8,0.1,388,40,3,0.2,NA,NA,NA,13,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.026","Sauce, venison, powder base, prepared","Other dishes, products and ingredients",1,87,300,72,4,2.5,0.12,0.39,1.12,0.41,0.1,0.9,0.09,0.81,0.1,0.09,0.02,0,0,0,0,0,0,0,"0.02","0.05",10,6.1,3.4,"2.7",0,0,2.7,"0.1",0,53,51,22,0.1,0.1,0.03,0.07,0.1,0.02,2,0.3,0,77,0.1,23,110,6,0.2,1,0.01,67,10,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.156","Soup, betasoup","Other dishes, products and ingredients",1,90,185,44,1.5,0.6,0,0.03,0.4,0.21,0,0.8,0.05,0.71,0.3,0.21,0.03,0,0,0,0.01,0,0,0,"0.03","0.23",9,3.7,1.5,"2.1",0,1,3.5,"0.1",0,37,1,436,0,0.3,0.04,0.02,0.7,0.08,9,0,4,15,0.4,53,135,8,0.5,1,0.04,44,1,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.012","Soup, cauliflower, powder base, prepared","Other dishes, products and ingredients",1,93,134,32,0.9,0.3,0.01,0.02,0.09,0.03,0,0.5,0.01,0.25,0.1,0.04,0.01,0,0,0,0,0,0,0,"0.01","0.04",0,4.3,0,"0.9",0,0,1.5,"0.5",0,1,0,6,0.1,0.1,0.01,0.02,0,0,0,0.1,0,27,0,203,34,3,0,0,0,22,3,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.023","Soup, fish, powder base, prepared","Other dishes, products and ingredients",1,91,163,39,0.9,0.2,0.01,0.02,0.09,0.04,0,0.3,0,0.32,0.3,0.26,0.03,0,0,0,0,0,0,0,"0.03","0.26",0,5.3,2.9,"2.4",0.6,0,2.2,"0.8",0,1,0,0,0.1,0,0.02,0.05,0,0,0,0.1,0,45,0.1,337,92,6,0.2,0,0,22,3,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.032","Soup, instant, cauliflower and broccoli, prepared","Other dishes, products and ingredients",1,92,142,34,1,0.3,0,0.01,0.07,0.02,0,0.6,0.01,0.31,0.1,0.05,0.01,0,0,0,0,0,0,0,"0.01","0.05",0,4.7,5.1,"0",0,1,1.1,"0.7",0,1,0,8,0,0.2,0,0,0,0,0,0,0,3,0,280,0,2,0,0,0,0,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.031","Soup, instant, tomato and croutons, prepared","Other dishes, products and ingredients",1,90,173,41,0.9,0,0,0,0.05,0.02,0,0.5,0,0.44,0.2,0.17,0.06,0,0,0,0,0,0,0,"0.06","0.17",0,7,4.1,"0",1.3,0,1.2,"1",0,0,0,0,0,0,0.03,0.03,0,0,0,0,0,16,0.2,400,144,6,0.1,0,0,0,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.148","Soup, meat, with vegetables and potatoes, Fjordland","Other dishes, products and ingredients",1,90,177,42,1,0.4,NA,NA,NA,NA,0,0.4,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.02","0.06",5,4.8,3,"1.9",0.1,1,3,"1.2",0,56,1,658,0,0.3,0.05,0.06,1.3,0.1,21,0.2,8,22,0.6,497,268,17,0.7,1,0.05,50,1,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.011","Soup, peas, powder base, prepared","Other dishes, products and ingredients",1,91,181,43,1.2,0.8,0.04,0.12,0.34,0.12,0,0.3,0.02,0.24,0,0.02,0,0,0,0,0,0,0,0,"0","0.01",3,4.5,0,"4.5",0,0,3.5,"0.1",0,3,3,2,0.2,0,0.03,0.11,0,0.02,3,0.6,0,128,0,40,171,8,0.3,1,0.01,110,16,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.005","Soup, rosehip, powder base, prepared","Other dishes, products and ingredients",1,90,172,41,0,0,0,0,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,"0.01","0.01",0,9.7,0,"9.6999999999999993",9.3,1,0.1,"0",0,7,0,79,0,0,0,0.03,0,0,0,0,26,21,0.2,4,64,5,0,0,0,5,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.014","Soup, tomato and macaroni, powder base, prepared","Other dishes, products and ingredients",1,89,202,48,0.9,0.1,0,0,0.05,0.02,0,0.4,0,0.39,0.2,0.17,0.05,0,0,0,0,0,0,0,"0.05","0.17",0,8.5,5.9,"2.8",1.4,0,1.2,"0.8",0,0,0,0,0,0,0.03,0.03,0.1,0,0,0,0,14,0.2,317,131,7,0.1,0,0.01,5,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.013","Soup, tomato, powder base, prepared","Other dishes, products and ingredients",1,92,134,32,0.4,0,0,0,0.04,0.01,0,0.4,0,0.38,0.2,0.15,0.05,0,0,0,0,0,0,0,"0.05","0.15",0,6,3.6,"2.5",1.3,0,0.8,"0.7",0,0,0,0,0,0,0.02,0.03,0,0,0,0,0,14,0.1,292,126,5,0.1,0,0,0,0,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.024","Soup, with meat and pearled barley, powder base, prepared","Other dishes, products and ingredients",1,90,169,40,0.5,0.1,0,0,0.05,0.03,0,0.1,0,0.09,0.1,0.05,0.01,0,0,0,0,0,0,0,"0.01","0.05",0,7.1,5.8,"0.5",0.1,1,1.4,"0.7",0,2,0,27,0,0.1,0.02,0.03,0.5,0.08,3,0,6,13,0.3,284,135,12,0.1,0,0.03,26,4,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.126","Soy sauce","Other dishes, products and ingredients",1,65,355,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0",0,17.9,1.5,"16.399999999999999",0,0,3,"16.899999999999999",0,0,0,0,0,0,0.05,0.13,3.4,0.15,11,0,0,17,2.4,6760,180,37,0.2,1,0.01,47,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.168","Spinach soup, home-made","Other dishes, products and ingredients",1,92,219,53,4.5,2.7,0.37,0.42,1.03,0.39,0.1,1.3,0.08,1.13,0.2,0.1,0.05,0,0,0,0,0,0,0,"0.05","7.0000000000000007E-2",8,1.4,0.1,"1.3",0.1,1,1.3,"1.2",0,111,40,855,0.1,0.6,0.02,0.05,0.1,0.05,22,0,3,34,0.5,469,118,15,0.2,0,0.06,22,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"12.004","Stock, meat, from cube, prepared",NA,1,99,12,3,0.1,0,0,0,0.02,0.02,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,"0","0",0,0.2,0,"0.2",0.1,0,0.3,"1.1000000000000001",0,0,0,0,0,0,0,0.02,0,0,0,0,0,1,0,440,30,2,0,0,0,0,8,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.169","Sweet potato soup, home-made","Other dishes, products and ingredients",1,89,208,50,1.8,1.5,0.72,0.29,0.15,0.09,0,0.2,0,0.17,0.1,0.06,0.01,0,0,0,0,0,0,0,"0.01","0.06",0,6.6,4.3,"2.2999999999999998",0,1,0.9,"0.5",0,211,0,2537,0,0.2,0.03,0.03,0.3,0.06,4,0,1,15,0.6,191,137,13,0.2,0,0.07,26,4,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.170","Taco soup, home-made","Other dishes, products and ingredients",1,88,236,56,2.1,0.8,0,0.04,0.47,0.28,0,1.3,0.07,1.12,0.5,0.33,0.1,0,0,0,0,0,0,0,"0.1","0.34",7,4.8,2.4,"2.4",0.1,2,3.7,"0.6",0,20,1,222,0,0.9,0.03,0.03,0.5,0.07,9,0.1,3,20,0.8,258,118,11,0.7,2,0.05,38,4,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.4","Dessert, ice cream etc","Other dishes, products and ingredients",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.293","Chocolate butter cream, with butter","Cereals, seed and nuts",1,4,2040,486,20.5,13,0.62,2.05,5.8,2.13,0.6,5,0.47,4.18,0.5,0.29,0.08,0,0,0,0,0,0,0,"0.08","0.08",51,75.1,0,"75.099999999999994",75,0,0.3,"0.3",0,195,185,121,2.5,0.5,0,0,0,0.01,0,0,0,5,0,110,10,0,0,1,0.01,6,7,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"05.294","Chocolate butter cream, with hard margarine","Cereals, seed and nuts",1,15,2174,522,36.8,14.5,4.29,1.76,2.44,4.64,0,13.8,0.05,13.38,6,4.22,1.72,0,0,0,0.04,0,0,0.02,"1.6","4.2699999999999996",66,46.3,0,"46.3",46.1,0,1.5,"0.7",0,449,435,161,5.2,7.5,0.02,0.03,0,0.02,11,0.4,0,11,0.4,282,10,1,0.3,4,0.02,40,6,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
"10.143","Chocolate fondant","Other dishes, products and ingredients",1,29,1683,404,24.7,14,0.47,1.57,6.41,3.57,0.5,6.9,0.46,6.16,1.4,1.14,0.11,0.01,0.01,0.01,0.08,0.01,0.01,0.04,"0.15","1.1000000000000001",160,36.7,7.9,"28.8",28.2,2,7.8,"0.3",0,176,170,80,2.8,2.4,0.08,0.15,0.3,0.06,16,0.6,0,41,1.8,139,162,32,1,9,0.23,137,19,NA,"Information on the source of each value can be found in NO21-biblio.csv ","NO21"
