"fdc_id","food_desc_portuguese","food_desc","scientific_name","ISSCAAP","alpha_code","WATERg","ENERCkcal","ENERCkJ","PROCNTg","FATCEg","CHOLEmg","CHOCDFg","FIBTGg","ASHg","CAmg","MGmg","MNmg","Pmg","FEmg","NAmg","Kmg","CUmg","ZNmg","RETOLmcg","VITAmcg","VITA_RAEmcg","THIAmg","RIBFmg","VITB6Amg","NIAmg","VITCmg","source_fct","nutrient_data_source"
"118","Couve-flor, cozida",NA,NA,NA,NA,"94.338333333333324","19.114140614728182","79.973564332022718","1.2395833333333333","0.26933333333333337",NA,"3.8754166666666765","2.1303333333333332","0.27733333333333338","16.144333333333332","5.4446666666666665","0.10199999999999999","25.431666666666668","0.13033333333333333","1.7876666666666665","80.492000000000004","0","0.25900000000000001",NA,NA,NA,"3.6666666666666667E-2","0","0","0","23.696666666666669","BR11","None listed"
"119","Espinafre, Nova Zelândia, cru","Spinach, var. New Zealand, raw (Espinafre, Nova Zelândia, cru)","Tetragonia expansa",NA,NA,"94.03","16.095694202898525","67.344384544927436","1.9963768115942031","0.24333333333333332",NA,"2.5736231884057963","2.1","1.1566666666666665","97.506666666666675","81.643333333333331","0.71","25.433333333333334","0.35733333333333334","17.094833333333334","336.00666666666666","0.06","0.27333333333333337",NA,"484","242","9.6666666666666679E-2","0.20666666666666667","0.06","0","2.42","BR11","None listed"
"120","Espinafre, Nova Zelândia, refogado",NA,NA,NA,NA,"86.572999999999993","67.253651750663948","281.38927892477795","2.71875","5.4346666666666676",NA,"4.2385833333333389","2.5183333333333331","1.0349999999999999","112.38233333333334","122.71233333333333","0.61333333333333329","33.505666666666663","0.64933333333333343","47.024333333333338","149.22566666666668","3.666666666666666E-2","0.59266666666666667",NA,"623.83333333333326","311.91666666666663","8.3333333333333329E-2","0.12666666666666668","0.13333333333333333","0","5.2666666666666666","BR11","None listed"
"121","Farinha, de mandioca, crua","Cassava, flour, raw (Farinha, de mandioca, crua)",NA,NA,NA,"9.3866666666666649","360.86969855072459","1509.8788187362318","1.5543478260869565","0.27666666666666667",NA,"87.898985507246366","6.39","0.8833333333333333","64.873333333333335","37","0","41.61","1.0933333333333335","1.0233333333333332","340.13","0.08","0.39333333333333337",NA,NA,NA,"0.13666666666666669","0","0.04","0","0","BR11","None listed"
"122","Farinha, de mandioca, torrada","Cassava, flour, roasted (Farinha, de mandioca, torrada)",NA,NA,NA,"8.34","365.26897500000001","1528.2853914000002","1.2291666666666667","0.28666666666666668",NA,"89.194166666666661","6.54","0.95","75.527333333333331","40.012666666666668","0.36633333333333334","38.625999999999998","1.1936666666666664","10.31","327.73500000000001","0","0.36",NA,NA,NA,"0","0","0.80666666666666664","0","0","BR11","None listed"
"123","Farinha, de puba",NA,NA,NA,NA,"9.8010000000000002","360.17977487993244","1506.9921780976374","1.6166666666666667","0.46900000000000003",NA,"87.285333333333341","4.24","0.82799999999999996","41.395666666666664","27.486666666666665","0.16266666666666665","32.639666666666663","1.4330000000000001","3.6076666666666668","337.76433333333335","6.9666666666666668E-2","0.33700000000000002",NA,NA,NA,"9.3333333333333338E-2","0","0","0","0","BR11","None listed"
"124","Fécula, de mandioca","Cassava, starch (Fécula, de mandioca)",NA,NA,NA,"17.766666666666666","330.85055833333337","1384.2787360666669","0.52083333333333326","0.28333333333333338",NA,"81.149166666666673","0.64666666666666661","0.28000000000000003","11.889000000000001","3.0169999999999999","0","60.384999999999998","0.107","2.4489999999999998","48.127000000000002","0","0",NA,NA,NA,"0.03","0","0","0","0","BR11","None listed"
"125","Feijão, broto, cru","Bean, sprouts, raw (Feijão, broto, cru)",NA,NA,NA,"87.481333333333339","38.723236375411325","162.01802099472098","4.1666666666666661","0.10266666666666667",NA,"7.7583333333333293","1.966","0.49099999999999994","14.482666666666667","25.126000000000001","0.18699999999999997","74.75233333333334","0.82033333333333347","1.7930000000000001","189.21533333333332","0.17233333333333331","0.57133333333333325",NA,NA,NA,"0","3.6666666666666674E-2","0.1466666666666667","0","12","BR11","None listed"
"126","Inhame, cru","Taro, roots, raw (Inhame, cru)","Colocasia esculenta",NA,NA,"73.313333333333333","96.699831884057957","404.59209660289849","2.0507246376811596","0.21333333333333335",NA,"23.232608695652171","1.6533333333333333","1.19","11.796666666666667","28.763333333333332","0.15333333333333332","64.723333333333329","0.36","0","567.74333333333334","0.17","0.3",NA,NA,NA,"0.08","0","0.10666666666666667","0","5.623333333333334","BR11","None listed"
"127","Jiló, cru","Scarlet eggplant (Jiló, cru)","Solanum gilo",NA,NA,"91.63","27.365143478260869","114.49576031304348","1.4021739130434783","0.22",NA,"6.1911594202898588","4.8266666666666671","0.55666666666666675","19.97","20.626666666666669","0.14000000000000001","29.02","0.33666666666666667","0","212.95","7.0000000000000007E-2","0.14000000000000001",NA,"12.666666666666666","6.333333333333333","7.0000000000000007E-2","0.04","0","0","6.793333333333333","BR11","None listed"
"128","Jurubeba, crua",NA,"Solanum spp.",NA,NA,"66.635333333333335","125.81163499999998","526.3958808399999","4.4124999999999996","3.9096666666666664",NA,"23.059166666666663","23.921333333333337","1.9833333333333332","151.017","65.322999999999993","0.52199999999999991","155.12266666666667","0.94600000000000006","0.77099999999999991","619.39699999999993","1.1620000000000001","0.63366666666666671",NA,NA,NA,"0.13","0.02","0.20333333333333337","0","13.833333333333334","BR11","None listed"
"129","Mandioca, cozida","Cassava, boiled (Mandioca, cozida)","Manihot esculenta Crantz",NA,NA,"68.686666666666667","125.35825000000003","524.49891800000012","0.57499999999999996","0.29833333333333334",NA,"30.09","1.5566666666666666","0.35","18.628333333333334","26.815666666666669","6.3666666666666663E-2","22.41033333333333","7.4666666666666659E-2","0.90666666666666662","100.36233333333332","1.4E-2","0.17433333333333331",NA,NA,NA,"0.06","0","0.03","0","11.066666666666668","BR11","None listed"
"130","Mandioca, crua","Cassava, raw (Mandioca, crua)","Manihot esculenta Crantz",NA,NA,"61.843333333333334","151.41695652173911","633.52854608695645","1.1304347826086958","0.3",NA,"36.169565217391309","1.8766666666666667","0.55666666666666675","15.19","44.49666666666667","0.05","29.426666666666666","0.27","2.15","208.06","6.6666666666666666E-2","0.20333333333333334",NA,NA,NA,"0","0","0.04","0","16.526666666666667","BR11","None listed"
"131","Mandioca, farofa, temperada","Cassava, flour, roasted, with  seasonings (""farofa"") (Mandioca, farofa, temperada)",NA,NA,NA,"6.42","405.69394166666666","1697.4234519333334","2.0625","9.1199999999999992",NA,"80.30416666666666","7.8166666666666673","2.0933333333333333","65.692333333333337","34.335666666666661","0.28899999999999998","44.515666666666668","1.3563333333333334","574.50800000000015","201.37666666666667","0","0.17200000000000001",NA,NA,NA,"0.1","0","0.15333333333333335","0","0","BR11","None listed"
"132","Mandioca, frita","Cassava, deep fried (Mandioca, frita)","Manihot esculenta Crantz",NA,NA,"36.565666666666665","300.0552433891495","1255.4311383402016","1.3812500000000001","11.195",NA,"50.251416666666664","1.87","0.60666666666666669","23.053333333333331","94.866666666666674","0.18166666666666664","56.543666666666667","0.32033333333333336","8.9359999999999999","176.06399999999999","0.121","0.437",NA,NA,NA,"5.3333333333333337E-2","0","3.6666666666666674E-2","0","0","BR11","None listed"
"133","Manjericão, cru","Basil, common, raw (Manjericão, cru)","Ocimum basilicum",NA,NA,"92.956666666666663","21.14767681159422","88.481879779710226","1.985507246376812","0.39333333333333337",NA,"3.6444927536231915","3.3066666666666666","1.02","210.91666666666666","57.813333333333333","0.17333333333333334","39.923333333333332","0.97333333333333327","3.8866666666666667","251.54666666666665","0.16333333333333333","0.46333333333333337",NA,"1034.8333333333335","517.41666666666674","0.06","0.21","0.06","0.89666666666666661","2.3366666666666664","BR11","None listed"
"134","Maxixe, cru","West Indian gherkin, raw (Maxixe, cru)","Cucumis anguria",NA,NA,"95.06","13.747236086956516","57.518435787826064","1.3913043478260869","7.2999999999999995E-2",NA,"2.7286956521739105","2.1930000000000001","0.747","20.867000000000001","9.6129999999999995","7.0000000000000007E-2","24.983000000000001","0.35","10.993","327.697","0.02","0.18",NA,"5.5","2.75","5.7000000000000002E-2","0.02","0.04","0","9.6329999999999991","BR11","None listed"
"135","Mostarda, folha, crua","Mustard, greens, raw (Mostarda, folha, crua)","Brassica juncea (L.) Czernj. & Coss.",NA,NA,"93.43","18.107389052172486","75.761315794289686","2.1104166666666671","0.16766666666666666",NA,"3.2365833333333267","1.891","1.0553333333333335","68.178333333333342","15.618333333333332","0.13866666666666669","58.398333333333333","1.097","2.8793333333333337","363.56633333333326","4.8333333333333332E-2","0.28399999999999997",NA,NA,NA,"4.6666666666666669E-2","0.04","0.05","0","38.553333333333335","BR11","None listed"
"136","Nhoque, batata, cozido","Nhoque, batata, cozido (Nhoque, batata, cozido)",NA,NA,NA,"54.954000000000001","180.77527399341261","756.36374638843836","5.8583333333333325","1.9433333333333334","15.077666666666666","36.78","1.78","0.46433333333333332","11.421333333333331","17.898","0.29799999999999999","68.37233333333333","1.6496666666666666","7.0680000000000005","163.70033333333333","0.10366666666666667","0.48033333333333328","15.473333333333334",NA,NA,"7.6666666666666675E-2","0","3.6666666666666667E-2","0","0","BR11","None listed"
"137","Nabo, cru","Turnip, raw (Nabo, cru)","Brassica rapa",NA,NA,"93.84333333333332","18.18662463768122","76.092837484058222","1.2028985507246377","5.3333333333333337E-2",NA,"4.1471014492753762","2.6433333333333335","0.7533333333333333","42.393333333333338","14.6","4.416666666666667","16.566666666666666","0.22333333333333336","2.46","279.65333333333336","0.02","0.19",NA,NA,NA,"6.6666666666666666E-2","0","0.03","0","9.5500000000000007","BR11","None listed"
"138","Palmito, juçara, em conserva","Palm heart, jucara, canned (Palmito, juçara, em conserva)",NA,NA,NA,"91.366666666666674","23.199716434081346","97.067613560196349","1.7916666666666667","0.40333333333333332",NA,"4.328333333333326","3.15","2.11","58.288999999999994","33.702666666666666","10.819000000000001","40.264666666666663","0.30333333333333329","513.82033333333322","243.96933333333334","0.2273333333333333","0.73166666666666658",NA,NA,NA,"0.06","0.04","0","0","1.98","BR11","None listed"
"139","Palmito, pupunha, em conserva","Palm heart, pupunha, canned (Palmito, pupunha, em conserva)",NA,NA,NA,"89.444000000000003","29.431963333333321","123.14333458666663","2.4583333333333335","0.45",NA,"5.5089999999999968","2.5499999999999998","2.1386666666666669","32.438999999999993","25.492333333333335","0.14133333333333334","54.961999999999996","0.17766666666666667","562.68533333333323","206.41600000000003","7.9666666666666663E-2","0.35600000000000004",NA,NA,NA,"0.03","0","0","0","8.6633333333333322","BR11","None listed"
"140","Pão, de queijo, assado","Brazilian cheese bread, baked (Pão, de queijo, assado) (Pão, de queijo, assado)",NA,NA,NA,"33.735999999999997","363.07791333333336","1519.1179893866667","5.1208333333333336","24.567333333333334","67.726666666666659","34.241500000000002","0.55833333333333324","2.3343333333333334","102.49366666666667","8.238999999999999","3.266666666666667E-2","93.736666666666679","0.27666666666666667","773.49333333333334","93.093000000000004","5.6666666666666671E-3","0.63","61.31",NA,NA,"3.6666666666666667E-2","9.6666666666666679E-2","3.6666666666666667E-2","0",NA,"BR11","None listed"
"141","Pão, de queijo, cru","Brazilian cheese bread, raw (Pão, de queijo, cru) (Pão, de queijo, cru)",NA,NA,NA,"41.836999999999996","294.53800000000001","1232.346992","3.6479999999999997","13.988666666666667","63.054333333333339","38.512000000000008","0.97633333333333328","2.0143333333333335","87.563666666666677","6.8256666666666668","0","78.842666666666673","0.28766666666666668","404.99399999999997","58.080333333333336","0","0.42666666666666669","47.50333333333333",NA,NA,"0","7.6666666666666675E-2","0","0",NA,"BR11","None listed"
"142","Pepino, cru","Cucumber, raw (Pepino, cru)","Cucumis sativus L.",NA,NA,"96.786666666666676","9.5336913043478191","39.888964417391279","0.86956521739130432","0",NA,"2.0371014492753532","1.1200000000000001","0.28999999999999998","9.6166666666666671","9.34","8.3333333333333329E-2","12.323333333333332","0.1466666666666667","0","153.69333333333336","3.6666666666666674E-2","0.12666666666666668",NA,"3.583333333333333","1.7916666666666665","0","0.03","0","0","4.9866666666666672","BR11","None listed"
"143","Pimentão, amarelo, cru","Sweet pepper, yellow, raw (Pimentão, amarelo, cru)","Capsicum annuum L.",NA,NA,"91.876666666666665","27.92745942028985","116.84849021449274","1.2246376811594204","0.4366666666666667",NA,"5.9620289855072475","1.92","0.5","9.61","10.9","8.3333333333333329E-2","22.383333333333329","0.41333333333333333","0","221.33333333333334","0.04","0.15",NA,"40","20","0.04","0.03","0.06","0","201.36","BR11","None listed"
"144","Pimentão, verde, cru","Sweet pepper, green, raw (Pimentão, verde, cru)","Capsicum annuum L.",NA,NA,"93.52","21.285881159420292","89.060126771014509","1.0507246376811594","0.15",NA,"4.8926086956521777","2.563333333333333","0.38666666666666671","8.7633333333333336","7.79","0.14333333333333334","16.513333333333332","0.41","0","174.33","7.0000000000000007E-2","0.14000000000000001",NA,"46","23","0","0","0","0","100.21","BR11","None listed"
"145","Pimentão, vermelho, cru","Sweet pepper, red, raw (Pimentão, vermelho, cru)","Capsicum annuum L.",NA,NA,"92.903333333333322","23.281363768116009","97.409226005797379","1.0398550724637681","0.1466666666666667",NA,"5.4668115942029107","1.5933333333333335","0.44333333333333336","6.37","11.13","6.3333333333333339E-2","19.96","0.33333333333333331","0","210.91666666666666","4.3333333333333335E-2","0.15333333333333332",NA,"86","43","4.6666666666666669E-2","5.6666666666666664E-2","0.02","0","158.21","BR11","None listed"
"146","Polvilho, doce","Polvilho, doce (Polvilho, doce)",NA,NA,NA,"12.583333333333334","351.2267333333333","1469.5326522666667","0.43","0",NA,"86.773333333333326","0.23666666666666666","0.17333333333333334","27.413333333333338","4.0999999999999996","8.7666666666666671E-2","8.3800000000000008","0.51","1.5766666666666669","37.633333333333333","0","0",NA,NA,NA,"0","0","0","0","0","BR11","None listed"
"147","Quiabo, cru","Okra, raw (Quiabo, cru)","Hibiscus esculentus L.",NA,NA,"90.575333333333333","29.939262150069077","125.26587283588903","1.91875","0.29899999999999999",NA,"6.3739166666666662","4.5533333333333337","0.83300000000000007","112.15966666666667","49.969000000000001","0.46400000000000002","55.825000000000003","0.36899999999999999","0.89100000000000001","248.80433333333335","0.16666666666666666","0.58900000000000008",NA,"49.305555555555557","24.652777777777779","0.10333333333333333","0","0.03","0","5.5966666666666667","BR11","None listed"
"148","Rabanete, cru","Radish, raw (Rabanete, cru)","Raphanus sativus L.",NA,NA,"95.063333333333333","13.738126086956488","57.48031954782595","1.3913043478260869","7.3333333333333348E-2",NA,"2.7253623188405807","2.1933333333333334","0.7466666666666667","20.866666666666667","9.6133333333333315","7.0000000000000007E-2","24.983333333333331","0.35","10.993333333333334","327.69666666666672","0.02","0.18",NA,NA,NA,"5.6666666666666664E-2","0.02","0.04","0","9.6333333333333329","BR11","None listed"
"149","Repolho, branco, cru","Cabbage, white, raw (Repolho, branco, cru)","Brassica oleracea var. capitata",NA,NA,"94.72","17.118802898550712","71.625071327536176","0.87681159420289856","0.14333333333333334",NA,"3.8598550724637692","1.89","0.4","34.546666666666674","8.5133333333333336","0.12666666666666668","14.2","0.15","3.6433333333333331","150.09","1.6666666666666666E-2","0.15",NA,"6","3","0","0.03","5.6666666666666664E-2","0","18.716666666666665","BR11","None listed"
"150","Repolho, roxo, cru","Cabbage, red, raw (Repolho, roxo, cru)","Brassica oleracea var. capitata",NA,NA,"90.084333333333333","30.907502954324087","129.31699236089199","1.908333333333333","6.3666666666666663E-2",NA,"7.2040000000000006","1.9733333333333334","0.73966666666666658","43.670333333333339","18.024333333333335","0.25266666666666665","57.712333333333333","0.51633333333333342","2.3376666666666668","328.06866666666667","0.90166666666666673","0.25466666666666665",NA,NA,NA,"7.0000000000000007E-2","0","9.3333333333333338E-2","0","43.2","BR11","None listed"
"151","Repolho, roxo, refogado",NA,NA,NA,NA,"88.698999999999998","41.773525289714343","174.78042981216481","1.8020833333333333","1.2403333333333333",NA,"7.561583333333334","1.75","0.69700000000000006","42.588000000000001","17.248000000000001","0.26100000000000001","59.383000000000003","0.46633333333333332","3.4166666666666665","321.45300000000003","2.2333333333333334E-2","0.25633333333333336",NA,NA,NA,"6.6666666666666666E-2","0","7.3333333333333348E-2","0.626","40.520000000000003","BR11","None listed"
"152","Rúcula, crua","Rocket/arugula, raw (Rúcula, crua)","Eruca sativa L.",NA,NA,"94.815666666666672","13.133256607294062","54.949545644918352","1.7666666666666664","0.10733333333333334",NA,"2.2196666666666607","1.74","1.0906666666666667","116.56333333333333","17.790666666666667","0.23566666666666666","25.165666666666667","0.93900000000000006","9.4179999999999993","233.40033333333335","4.1000000000000002E-2","0.22866666666666668",NA,"532.75","266.375","4.3333333333333335E-2","0","0","0.35","46.293333333333329","BR11","None listed"
"153","Salsa, crua","Parsley, raw (Salsa, crua)","Petroselinum hortense",NA,NA,"88.65","33.424111594202884","139.84648291014489","3.2572463768115942","0.61",NA,"5.7060869565217347","1.85","1.7766666666666666","179.41333333333333","20.896666667000002","1.8766666666666667","49.35","3.18","2.2999999999999998","711.29666666666662","0.2","1.3233333333333333",NA,"1743.25","871.625","0.11666666666666665","0.15","0.46666666666666662","0.72","51.693333333333328","BR11","None listed"
"154","Seleta de legumes, enlatada",NA,NA,NA,NA,"82.146666666666661","56.533772463768145","236.53730398840594","3.4202898550724634","0.35333333333333333",NA,"12.669710144927544","3.09","1.41","16.156666666666666","15.613333333333335","0.13100000000000001","49.033333333333331","1.06","398.1366666666666","122.21333333333332","8.3333333333333329E-2","0.52666666666666673",NA,"244.16666666666666","122.08333333333333","0.03","0","0","3.7166666666666668","0","BR11","None listed"
"155","Serralha, crua","Serralha, leaves, raw (Serralha, crua)","Sonchus oleraceus L.",NA,NA,"90.248333333333335","30.397934166666644","127.18495655333325","2.6729166666666666","0.74266666666666659",NA,"4.9467499999999989","3.5185000000000004","1.3893333333333333","126.02366666666667","29.551666666666666","0.23","48.256","1.2693333333333332","19.346999999999998","265.26633333333331","0.20266666666666666","1.3316666666666668",NA,"1134","567","0","0.11333333333333333","0.08","0","1.51","BR11","None listed"
"156","Taioba, crua","Taioba, leaves, raw (Taioba, crua)","Xanthosoma sagittifolium Schott",NA,NA,"89.243000000000009","34.208918333333315","143.1301143066666","2.8958333333333335","0.92666666666666675",NA,"5.4304999999999906","4.4536666666666669","1.5040000000000002","141.08700000000002","37.922666666666665","0.66166666666666663","52.763333333333343","1.9066666666666665","1.1606666666666667","290.31966666666671","0.15866666666666665","0.60633333333333328",NA,"1160","580","0","0.10333333333333333","9.6666666666666679E-2","0","17.940000000000001","BR11","None listed"
"157","Tomate, com semente, cru","Tomato, with seeds, raw (Tomate, com semente, cru)","Lycopersicum esculentum Mill.",NA,NA,"95.126666666666665","15.335156521739158","64.162294886956644","1.0978260869565217","0.17333333333333334",NA,"3.1388405797101462","1.1733333333333331","0.46333333333333337","6.94","10.54","6.6666666666666666E-2","20.193333333333332","0.23666666666666666","1.02","222.38666666666666","3.6666666666666674E-2","0.13666666666666669",NA,"54","27","0.11666666666666665","0","2.3333333333333334E-2","0","21.213333333333335","BR11","None listed"
"158","Tomate, extrato","Tomato, paste (Tomate, extrato)",NA,NA,NA,"79.663300000000007","60.933433652173882","254.94548640069553","2.4347826086956523","0.19",NA,"14.95861739130434","2.8033299999999999","2.7532999999999999","29.076599999999999","29.326599999999999","0.17699999999999996","47.156666666666666","2.0933333333333333","497.93333333333334","679.91","0.20333333333333334","0.3666666666666667",NA,"166","83","0","0","0.11","2.42","18.010000000000002","BR11","None listed"
"159","Tomate, molho industrializado","Tomato, sauce, manufactured (Tomate, molho industrializado)",NA,NA,NA,"88.136666666666656","38.446549460490566","160.86036294269255","1.375","0.90333333333333332",NA,"7.7116666666666784","3.1166666666666667","1.8733333333333333","11.729333333333335","16.789333333333335","8.2666666666666666E-2","27.210333333333335","1.577333333333333","418.28066666666672","388.19499999999999","7.7666666666666662E-2","0.129",NA,"76","38","0","0","6.3333333333333339E-2","0","2.706666666666667","BR11","None listed"
"160","Tomate, purê","Tomato, puree (Tomate, purê)",NA,NA,NA,"90.793333333333337","27.93687971014494","116.88790470724643","1.36231884057971","0",NA,"6.8943478260869533","1.0266666666666666","0.95","13.243333333333334","15.436666666666667",NA,"30.01","1.25","103.93","308.24333333333334","9.3333333333333338E-2","0.33333333333333331",NA,"90","45","0","0","7.0000000000000007E-2","1.18","5.3833333333333329","BR11","None listed"
"161","Tomate, salada","Tomato, salad (Tomate, salada)","Lycopersicum esculentum Mill.",NA,NA,"93.632000000000005","20.546909166666637","85.968267953333211","0.81041666666666679","0",NA,"5.1179166666666616","2.2683333333333331","0.40400000000000008","6.9463333333333344","9.5036666666666676","4.4000000000000004E-2","23.37766666666667","0.29033333333333333","5.2430000000000003","161.155","7.1999999999999995E-2","0.17300000000000001",NA,NA,NA,"5.7333333333333326E-2","4.2333333333333334E-2","0.05","0","12.804","BR11","None listed"
"162","Vagem, crua","Green beans, raw (Vagem, crua)","Phaseolus vulgaris",NA,NA,"92.166666666666671","24.898357971014487","104.17472975072462","1.786231884057971","0.17333333333333334",NA,"5.3471014492753577","2.3833333333333333","0.52666666666666673","41.1","17.833333333333332","0.5","27.99","0.43","0","208.20333333333335","5.6666666666666664E-2","0.33",NA,"32.083333333333329","16.041666666666664","0","0.08","0","0","1.1533333333333333","BR11","None listed"
"163","Abacate, cru","Avocado, raw (Abacate, cru)","Persea americana Mill",NA,NA,"83.786666666666662","96.154708695652204","402.31130118260882","1.2391304347826086","8.3966666666666665",NA,"6.0308695652173965","6.3133333333333326","0.54666666666666675","7.916666666666667","14.683333333333332","0.17333333333333334","21.953333333333333","0.20666666666666667","0","206.25666666666666","0.14666666666666667","0.21666666666666667",NA,NA,NA,"0","4.3333333333333335E-2","0","0","8.66","BR11","None listed"
"164","Abacaxi, cru","Pineapple, raw (Abacaxi, cru)","Arábic comosus (L.) Merril",NA,NA,"86.316666666666677","48.322213043478243","202.18013937391297","0.85869565217391308","0.12333333333333334",NA,"12.334637681159411","0.98666666666666669","0.3666666666666667","22.433333333333334","18.440000000000001","1.6233333333333333","12.78","0.25666666666666665","0","131.34","0.10666666666666667","0.14333333333333334",NA,NA,NA,"0.17333333333333334","0.02","0","0","34.623333333333335","BR11","None listed"
"165","Abacaxi, polpa, congelada","Pineapple, pulp, frozen (Abacaxi, polpa, congelada)",NA,NA,NA,"91.294666666666672","30.591799194335923","127.99608782910151","0.46666666666666662","0.11333333333333333",NA,"7.7986666666666622","0.32666666666666666","0.32666666666666666","13.538000000000002","10.071333333333333","1.0206666666666668","7.6260000000000003","0.35733333333333334","1.2363333333333333","106.68433333333333","3.9E-2","6.0333333333333329E-2",NA,"2.2555555555555555","1.1277777777777778","4.6666666666666669E-2","0","0","0","1.2466666666666666","BR11","None listed"
"166","Abiu, cru","Abiu, raw (Abiu, cru)","Lucuma caimito (Ruiz & Pav.) Roem & Schult",NA,NA,"83.144333333333336","62.424098408540061","261.18242774133165","0.83333333333333337","0.70333333333333325",NA,"14.926999999999998","1.696","0.39200000000000007","5.78","9.2963333333333349","8.0333333333333326E-2","20.28833333333333","0.15866666666666665","0","128.33900000000003","9.3000000000000013E-2","9.866666666666668E-2",NA,NA,NA,"0","3.6666666666666667E-2","0.05","0","10.283333333333333","BR11","None listed"
"167","Açaí, polpa, com xarope de guaraná e glucose",NA,NA,NA,NA,"73.87866666666666","110.29759000000001","461.48511656000005","0.72083333333333344","3.6603333333333334",NA,"21.45516666666667","1.7233333333333334","0.28499999999999998","22.159000000000002","12.726333333333335","3.2856666666666663","10.792333333333334","0.26833333333333337","15.098666666666666","75.49433333333333","0.13966666666666669","0.19400000000000003",NA,NA,NA,"0","0","7.3333333333333348E-2","0","10.27","BR11","None listed"
"168","Açaí, polpa, congelada","Acai berry, pulp, frozen (Açaí, polpa, congelada)",NA,NA,NA,"88.700333333333333","58.045368872821328","242.86182336388444","0.79791666666666672","3.9443333333333332",NA,"6.2084166666666665","2.5533333333333332","0.34900000000000003","35.18","17.04","6.16","16.428333333333335","0.43233333333333329","5.1769999999999996","123.61666666666667","0.18266666666666667","0.26533333333333337",NA,NA,NA,"0","0.04","7.0000000000000007E-2","0","0","BR11","None listed"
"169","Acerola, crua","Acerola, raw (Acerola, crua)","Malpighia glabra L.",NA,NA,"90.530666666666662","33.462270000000032","140.00613768000014","0.90625","0.20766666666666667",NA,"7.9664166666666718","1.5113333333333332","0.38900000000000001","12.552333333333332","13.133333333333335","7.2666666666666657E-2","9.2370000000000001","0.22199999999999998","0","164.98866666666666","6.7000000000000004E-2","0.14533333333333331",NA,"247","123.5","0","4.1000000000000002E-2","0","1.3833333333333331","941.3696666666666","BR11","None listed"
"170","Acerola, polpa, congelada","Acerola pulp, frozem (Acerola, polpa, congelada)","Malpighia glabra L.",NA,NA,"93.609666666666669","21.936799999999977","91.783571199999912","0.59166666666666679","0",NA,"5.5413333333333306","0.70333333333333325","0.25733333333333336","7.5933333333333337","8.6579999999999995","3.3666666666666671E-2","12.856999999999999","0.16733333333333333","1.28","111.98566666666666","3.9333333333333331E-2","7.2666666666666657E-2",NA,"192","96","0","9.6000000000000016E-2","0","0","623.23933333333332","BR11","None listed"
"171","Ameixa, calda, enlatada","Plum, canned in syrup (Ameixa, calda, enlatada)",NA,NA,NA,"52.173999999999999","182.84662000000003","765.03025808000018","0.40833333333333338","0",NA,"46.89266666666667","0.51700000000000002","0.52500000000000002","13.151000000000002","9.9643333333333342","0.10333333333333333","20.937000000000001","2.1533333333333338","2.704333333333333","221.19299999999998","2.6999999999999996E-2","0.13633333333333333",NA,NA,NA,"0","0.23300000000000001","0.37","0","4.2696666666666667","BR11","None listed"
"172","Ameixa, crua","Plum, raw (Ameixa, crua)","Prunus domestica",NA,NA,"84.77","52.54248260869565","219.8377472347826","0.77173913043478259","0",NA,"13.851594202898553","2.4333333333333331","0.59666666666666668","5.72","5.4766666666666666","0.03","13.916666666666666","0.10333333333333333","0","134.05333333333331","5.6666666666666664E-2","0.05",NA,"27.208333333333336","13.604166666666668","7.0000000000000007E-2","0","0.03","0","7.63","BR11","None listed"
"173","Ameixa, em calda, enlatada, drenada","Plum, canned in syrup, drained (Ameixa, em calda, enlatada, drenada)",NA,NA,NA,"50.339333333333336","177.35918531537055","742.07083135951041","1.0249999999999999","0.28033333333333332",NA,"47.658000000000001","4.5466666666666669","0.69733333333333336","39.237000000000002","14.491","0.19733333333333336","26.073666666666668","2.6976666666666667","2.7903333333333333","263.26133333333331","0.16066666666666665","0.20133333333333334",NA,NA,NA,"0","0.22333333333333336","8.3333333333333329E-2","0","5.1516666666666664","BR11","None listed"
"174","Atemóia, crua","Atemoya, raw (Atemóia, crua)","Annona atemoya Mabb",NA,NA,"72.736000000000004","96.971587447921436","405.7291218821033","0.97083333333333321","0.30033333333333334",NA,"25.332166666666662","2.1353333333333335","0.66066666666666662","22.766000000000002","24.835333333333335","0.15933333333333333","23.364666666666665","0.16416666666666666","0.78500000000000003","300.01266666666669","0.17299999999999996","0.18766666666666665",NA,NA,NA,"9.3333333333333338E-2","7.0000000000000007E-2","7.0000000000000007E-2","1.58","10.146666666666667","BR11","None listed"
"176","Banana, doce em barra","Banana, 'da terra', raw (Banana, da terra, crua)","Musa acuminata Colla x Musa balbisiana Colla, Grupo AAB.",NA,NA,"21.126000000000001","280.10519255063934","1171.9601256318751","2.1687500000000002","0.05",NA,"75.666583333333335","3.8333333333333335","0.98866666666666669","11.950333333333333","49.193999999999996","0.83933333333333326","36.876000000000005","0.61299999999999999","9.8823333333333334","518.25","0.16466666666666666","0.30199999999999999",NA,"27.355555555555554","13.677777777777777","0.03","0","5.6666666666666664E-2","1.41","0","BR11","None listed"
