"ICS.FAOSTAT.SUA.Current.Code","ics_faostat_sua_english_description","quality_rating_for_food_match","source_fct","NDB_number","fdc_id","food_desc","scientific_name","ISSCAAP.Group","X3.alpha.code","Edible_factor_in_FCT","V105","SOPg","ENERCkcal","ENERCkJ","V106","V107","WATERg","PROCNTg","XN","FAT_g_standardised","FATg","FATCEg","FAT_g","V108","CHOCDFg","CHOAVLMg","CHOAVLg","CHOAVLDFg","V109","FIBTGg","NSPg","FIBCg","ALCg","ASHg","CAmg","FEmg","MGmg","Pmg","Kmg","NAmg","ZNmg","CUmg","MNmg","SEmcg","V110","V111","VITA_RAEmcg","VITAmcg","RETOLmcg","V112","CARTBEQmcg","CARTAmcg","CARTBmcg","CRYPXBmcg","V113","VITEmg","TOCPHAmg","TOCPHBmg","TOCPHGmg","TOCPHDmg","TOCTRAmg","TOCTRBmg","TOCTRGmg","V114","THIAmg","THIAHCLmg","RIBFmg","VITB6_mg_standardised","VITB6Cmg","VITB6Amg","VITB6_mg","V115","FOLDFEmcg","FOLmcg","FOLACmcg","FOLFDmcg","FOLSUMmcg","FOL_mcg","V116","NIAEQmg","NIAmg","V117","NIATRPmg","TRPmg","VITB12mcg","VITCmg","ASCLmg","FASATg","FAMSg","FAPUg","FATRNg","CHOLEmg","CHOL_mg","SUGARg","F22D6N3g","F20D5N3g","NIAmg_std","IDmcg","comment","fish_type","fish_prep","food_group","nutrient_data_source","specific_gravity","NTg","ALCg_100mL","VITDEQmcg","VITDmcg","CHOCALmcg","ERGCALmcg","CHOCALOHmcg","ERGCALOHmcg"
"15040","Freshwater fish, frozen fillets",NA,"UF16",NA,"091014","Northern pike, fillet w/o skin, raw (n.s.)",NA,"13","FPI",0.35,NA,NA,82.27,348.43,NA,NA,78.94,18.37,NA,"0.97749999999999992",0.98,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.23,26.93,0.19,25.77,233.29,394.99,52.07,0.82,0.02,NA,25.04,NA,NA,NA,NA,11.67,NA,NA,NA,0,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,0.06,NA,0.05,0.21,0.21,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,5.74,2.26,NA,NA,209,12.88,3.4,NA,0.21,0.2,0.36,NA,40.27,NA,NA,0.16,0.05,2.26,10,NA,"Freshwater fish","frozen fillets",NA,"fi004, fi026, fi110, fi122, fi202, fi105, fi110, fi283, fi284, fi285, fi286, CAN-3036, SR27-15062, DTU-611, SWE-1262, SFK6-Pike, USY-1830, dAA",NA,2.94,NA,NA,NA,2.94,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"UF16",NA,"091015","Northern pike, wild, fillet w/o skin, raw (Europe)",NA,"13","FPI",0.35,NA,NA,83.15,352.35,NA,NA,78.97,18.94,NA,"0.82090909090909081",0.82,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.5,26.08,0.15,25.32,238.61,421.19,56.48,0.81,0.02,NA,12.56,NA,NA,NA,NA,11.67,NA,NA,NA,0,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,0.06,NA,0.04,0.3,0.3,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,5.84,2.26,NA,NA,215,12.88,3,NA,0.18,0.14,0.3,NA,40.69,NA,NA,0.14,0.04,2.26,10,NA,"Freshwater fish","frozen fillets",NA,"fi026, fi110, fi122, fi202, fi283, fi284, fi285, fi286, DTU-611, SWE-1262, 091015, dAA",NA,3.03,NA,NA,NA,3.3,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"UF16",NA,"091016","Northern pike, wild, fillet w/o skin, raw (North America)",NA,"13","FPI",0.35,NA,NA,78.47,332.54,NA,NA,78.86,17.94,NA,"0.745",0.74,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.02,28,0.26,28,220,329.5,30,0.83,0.03,NA,50,NA,NA,NA,NA,11.67,NA,NA,NA,0,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,0.06,NA,0.06,0.12,0.12,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,5.65,2.26,NA,NA,204,12.88,3.8,NA,0.13,0.17,0.22,NA,39,NA,NA,0.08,0.04,2.26,10,NA,"Freshwater fish","frozen fillets",NA,"fi004, SR27-15062, CAN-3036, 091015, 091016, dAA",NA,2.87,NA,NA,NA,3.3,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"UF16",NA,"091017","Catfish, channel, fillet, raw (n.s.)",NA,"13","ITP",0.3,NA,NA,111.19,465.8,NA,NA,77.99,15.64,NA,"5.4019999999999992",5.4,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.07,19.79,0.85,22.16,212.62,293.33,78.24,0.83,0.13,NA,10.4,NA,NA,NA,NA,7.5,NA,NA,NA,0,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.07,0.14,0.14,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,4.65,2.04,NA,NA,157,2.4,0.5,NA,1.24,2.4,1.26,NA,57.6,NA,NA,0.27,0.1,2.04,100,NA,"Freshwater fish","frozen fillets",NA,"fi120, fi014, fi289, fi290, fi291, fi365, fi366, fi465, SR27-15010/15234",NA,2.5,NA,NA,NA,0,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"UF16",NA,"091018","Catfish, channel, farmed, fillet, raw (USA)",NA,"13","ITP",0.3,NA,NA,109.82,460.21,NA,NA,76.55,15.69,NA,"5.23",5.23,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.15,19.55,0.96,21.99,213,280.4,85.29,0.89,0.15,NA,8.2,NA,NA,NA,NA,7.5,NA,NA,NA,0,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.08,0.15,0.15,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,4.79,2.17,NA,NA,157,2.69,0.3,NA,1.21,2.4,1.07,NA,55,NA,NA,0.08,0.02,2.17,100,NA,"Freshwater fish","frozen fillets",NA,"fi120, fi289, fi291, fi365, fi465, SR27-15234, 091017",NA,2.51,NA,NA,NA,0,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"UF16",NA,"091019","Catfish, channel, farmed, fillet, raw, (previously frozen) (USA)",NA,"13","ITP",0.3,NA,NA,103.9,435.7,NA,NA,77.83,15.4,NA,"4.7",4.7,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.17,10,0.97,21.67,220.67,258.67,98,1.07,0.23,NA,8.2,NA,NA,NA,NA,7.5,NA,NA,NA,0,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0.08,0.15,0.15,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,4.74,2.17,NA,NA,154,2.69,0.3,NA,1.09,2.15,0.96,NA,55,NA,NA,0.07,0.02,2.17,100,NA,"Freshwater fish","frozen fillets",NA,"fi289, 091017, 091018, SR27-15234, fi465",NA,2.46,NA,NA,NA,0,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"UF16",NA,"091020","Catfish, channel, wild, fillet, raw (USA)",NA,"13","ITP",0.3,NA,NA,87.13,367.27,NA,NA,80.22,16.29,NA,"2.44",2.44,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.04,20.5,0.3,23,211.5,358,43,0.51,0.03,NA,12.6,NA,NA,NA,NA,15,NA,NA,NA,0,NA,NA,NA,0.81,NA,NA,NA,NA,NA,NA,NA,0.21,NA,0.07,0.12,0.12,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,4.63,1.91,NA,NA,163,2.21,0.7,NA,0.58,0.7,0.7,NA,58,NA,NA,0.21,0.11,1.91,100,NA,"Freshwater fish","frozen fillets",NA,"fi120, fi365, fi359, SR27-15010/15234, fi465, 091017",NA,2.61,NA,NA,NA,0,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"UF16",NA,"091021","Striped catfish, fillet, raw (n.s.)",NA,"13","PGS",0.39,NA,NA,79.82,336.33,NA,NA,81.66,14.74,NA,"2.3152631578947371",2.32,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.08,14.35,0.14,19.2,160.33,248.72,356.7,0.27,0.01,NA,13.43,NA,NA,NA,NA,11,NA,NA,NA,0,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,0.02,NA,0.04,0.11,0.11,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,6.01,3.22,NA,NA,167,0.58,0,NA,0.84,0.75,0.42,NA,32.33,NA,NA,0.06,0.01,3.22,4.33,NA,"Freshwater fish","frozen fillets",NA,"fi002, fi005, fi012, fi013, fi074, fi244, fi266, fi269, fi279, fi281, fi290, fi463, FAOY-Catfish, fillet, dAA, 091007, 091017",NA,2.36,NA,NA,NA,1.35,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"UF16",NA,"091022","Striped catfish, farmed, fillet w/o skin, raw, (previously frozen) (Vietnam)",NA,"13","PGS",0.39,NA,NA,75.53,318.6,NA,NA,82.56,14.59,NA,"1.9060000000000001",1.91,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.07,15.93,0.13,19.67,160.33,265.9,295.88,0.28,0.01,NA,13.43,NA,NA,NA,NA,11,NA,NA,NA,0,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,0.02,NA,0.04,0.11,0.11,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,5.98,3.22,NA,NA,166,0.58,0,NA,0.68,0.61,0.34,NA,32.33,NA,NA,0.05,0,3.22,4.33,NA,"Freshwater fish","frozen fillets",NA,"fi005, fi012, fi013, fi074, fi244, fi266, fi269, 091021, dAA",NA,2.33,NA,NA,NA,1.35,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"UF16",NA,"091023","Striped catfish, farmed, fillet w/o skin, raw, (previously frozen) (n.s.)",NA,"13","PGS",0.39,NA,NA,75.53,318.6,NA,NA,82.56,14.59,NA,"1.9060000000000001",1.91,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.07,15.93,0.13,19.67,160.33,265.9,295.88,0.28,0.01,NA,13.43,NA,NA,NA,NA,11,NA,NA,NA,0,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,0.02,NA,0.04,0.11,0.11,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,5.98,3.22,NA,NA,166,0.58,0,NA,0.68,0.61,0.34,NA,32.33,NA,NA,0.05,0,3.22,4.33,NA,"Freshwater fish","frozen fillets",NA,"091022, 091021, dAA",NA,2.33,NA,NA,NA,1.35,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"UF16",NA,"091025","Striped catfish, tail part, raw (Bangladesh)",NA,"13","PGS",NA,NA,NA,89.9,379.68,NA,NA,76.52,18.13,NA,"1.9300000000000002",1.93,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1,16.3,0.37,21.09,192.79,261,55.5,0.71,0.02,NA,19,NA,NA,NA,NA,11,NA,NA,NA,0,NA,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,0.02,NA,0.04,0.11,0.11,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,6.65,3.2,NA,NA,206,0.58,0,NA,0.89,0.51,0.27,NA,NA,NA,NA,0.02,0,3.2,4.06,NA,"Freshwater fish","frozen fillets",NA,"fi463, fi466, fi367, 091021, 091024, dAA",NA,2.9,NA,NA,NA,1,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"WA19",NA,"09_007","African carp, fillet, raw","Labeo spp.","11","RHI",0.6,NA,98.7,90,380,NA,NA,77.3,18.2,6.25,"1.9",1.9,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,1.3,34,0.9,29,185,317,51,1.03,0.05,NA,NA,NA,NA,4,4,4,NA,0,0,NA,0,NA,2.4,NA,0,0,0,NA,NA,NA,NA,0,NA,0.04,0.24,0.24,NA,NA,NA,13,NA,0,13,13,NA,NA,5.7,NA,NA,NA,205,2.7,0,NA,0.51,0.65,0.46,NA,48,NA,NA,NA,NA,2.28,NA,NA,"Freshwater fish","frozen fillets","Fish and its products","1M(85), FAO(1252), fi69BIO, fi75BIO, fi98AnFood, fi155BIO, fi199BIO, fi367BIO, IN17(S006; P078), IN17:UF1:US28(average of raw fish <5% fat), UK7(16-172), US28(15008)",NA,NA,NA,NA,0.8,NA,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"WA19",NA,"09_015","Bayad, fillet, raw","Bagrus spp.","13","CAN",0.6,NA,99.4,79,335,NA,NA,79.8,17.1,6.25,"1.2",1.2,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,1.2,61,1.2,25,197,289,51,0.8,0.07,NA,NA,NA,NA,6,8,4,NA,26,0,NA,0,NA,0.62,NA,0,0,0,NA,NA,NA,NA,0.23,NA,0.06,0.25,0.25,NA,NA,NA,14,14,0,14,NA,NA,NA,7.1,NA,NA,NA,233,3.5,0,NA,0.34,0.18,0.46,NA,43,NA,NA,NA,NA,3.22,NA,NA,"Freshwater fish","frozen fillets","Fish and its products","1M(116), FAO(1255), fi23BIO, fi28BIO, IN17(P018), UF1(091007)",NA,NA,NA,NA,0.9,NA,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"WA19",NA,"09_021","Carp, fillet, raw","Cyprinus carpio","11","FCP",0.54,NA,101,117,493,NA,NA,76.4,17.6,6.25,"5.2",NA,5.2,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,2.1,41,1.2,29,415,194,24,1.03,0.06,NA,NA,NA,NA,9,9,9,NA,0,0,NA,0,NA,1.2,NA,0,0,0,NA,NA,NA,NA,0.12,NA,0.06,0.19,0.19,NA,NA,NA,15,15,0,15,NA,NA,NA,5,NA,NA,NA,200,1.5,0,NA,1.82,2.14,0.78,NA,66,NA,NA,NA,NA,1.67,NA,NA,"Freshwater fish","frozen fillets","Fish and its products","11E(Carp, raw / Carpe, crue), FAO(1251), IN17(S006; P078), TH2014, US28(15008)",NA,NA,NA,NA,0.8,NA,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"WA19",NA,"09_018","Catfish, fillet, raw","Synodontis spp.","13","CSY",0.52,NA,100,101,423,NA,NA,78.7,16.5,6.25,"3.8",3.8,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,1.3,78,1.6,25,202,289,48,0.7,0.07,NA,NA,NA,NA,5,7,3,NA,26,0,NA,0,NA,0.53,NA,0.01,0.22,0,NA,NA,NA,NA,0.14,NA,0.07,0.25,0.25,NA,NA,NA,14,14,0,14,NA,NA,NA,4.9,NA,NA,NA,197,3.5,0,NA,1.38,0.83,1.21,NA,47,NA,NA,NA,NA,1.62,NA,NA,"Freshwater fish","frozen fillets","Fish and its products","1M(96; 98), 4E(Wahrindi, raw/Silure, poisson - chat (Asson, cru); Wahrindi, raw/Silure, poisson - chat (Sossoglosso), cru), fi28BIO, fi23BIO, UF1(091007), US28(15234)",NA,NA,NA,NA,0.9,NA,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"WA19",NA,"09_026","Mormyrid, fillet, raw","Mormyrus spp.","13","MZU",0.52,NA,98.9,84,357,NA,NA,78.4,18.2,6.25,"1.3",1.3,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,1.1,123,1.2,30,268,353,41,0.58,0.09,NA,NA,NA,NA,17,18,17,NA,2,0,NA,0,NA,0.66,NA,0,0,0,NA,NA,NA,NA,0.06,NA,0.09,0.2,0.2,NA,NA,NA,11,11,0,11,NA,NA,NA,4.2,NA,NA,NA,193,2.7,0,NA,0.4,0.29,0.39,NA,42,NA,NA,NA,NA,0.98,NA,NA,"Freshwater fish","frozen fillets","Fish and its products","1M(103), FAO(1240; 1281), IN17:UF1:US28(average of raw fish <5% fat)",NA,NA,NA,NA,2.6,NA,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"WA19",NA,"09_060","North African catfish, fillet, raw","Clarias gariepinus","13","CLZ",0.4,NA,101,103,432,NA,NA,78.3,17.8,6.25,"3.5",3.5,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,1.2,23,0.5,24,180,301,41,1.07,0.04,NA,NA,NA,NA,9,9,9,NA,0,0,NA,0,NA,NA,0.34,NA,NA,NA,NA,NA,NA,NA,0.07,NA,0.03,0.25,0.25,NA,NA,NA,14,14,0,14,NA,NA,NA,6.4,NA,NA,NA,202,3.5,0,NA,1.19,0.78,1.16,NA,37,NA,NA,NA,NA,3.03,NA,NA,"Freshwater fish","frozen fillets","Fish and its products","UF1(091009)",NA,NA,NA,NA,1,NA,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"WA19",NA,"09_032","Perch, Nile, fillet, raw","Lates niloticus","13","NIP",0.65,NA,99.2,93,392,NA,NA,76.4,20.5,6.25,"1.2",1.2,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,1.2,111,1,29,209,222,97,0.56,0.08,NA,NA,NA,NA,15,15,15,NA,0,0,NA,0,NA,0.38,NA,0,0,0,NA,NA,NA,NA,0.01,NA,0.04,0.09,0.09,NA,NA,NA,7,7,0,7,NA,NA,NA,5.3,NA,NA,NA,197,1.3,0,NA,0.34,0.2,0.42,NA,61,NA,NA,NA,NA,2.02,NA,NA,"Freshwater fish","frozen fillets","Fish and its products","FAO(1368), fi23BIO, fi28BIO, fi98AnFooD, IN17(P015), SGS, US28(15060)",NA,NA,NA,NA,1.1,NA,NA,NA,NA
"15040","Freshwater fish, frozen fillets",NA,"WA19",NA,"09_041","Tilapia, fillet, raw","Oreochromis spp./Tilappia spp.","12","TLP",0.58,NA,99.7,88,372,NA,NA,77.6,18.6,6.25,"1.5",NA,1.5,NA,NA,NA,NA,NA,0,NA,0,NA,NA,0,1.9,109,1.7,31,255,266,64,0.91,0.05,NA,NA,NA,NA,10,10,10,NA,0,0,NA,0,NA,1.9,NA,0,0,0,NA,NA,NA,NA,0.02,NA,0.09,0.18,0.18,NA,NA,NA,5,5,0,5,NA,NA,NA,6.1,NA,NA,NA,171,1.5,0,NA,0.49,0.46,0.3,NA,63,NA,NA,NA,NA,3.25,NA,NA,"Freshwater fish","frozen fillets","Fish and its products","fi139BIO, fi140BIO, IN17(P083), SGS, UF1(091001)",NA,NA,NA,NA,2,NA,NA,NA,NA
"SUMMARY ROW - Group 15040","Freshwater fish, frozen fillets",NA,NA,NA,NA,NA,NA,NA,NA,0.56,NA,99.74,101.04,424.47,NA,NA,77.62,17.4,6.25,NA,2.92,4.54,NA,NA,0,0.22,0.15,0,NA,0,NA,NA,0,1.25,66.78,0.8,27.22,215.42,281.57,82.87,0.78,0.06,20.73,25.33,NA,NA,22.58,15.87,15.67,NA,3.86,0,4.8,0,NA,0.8,0.55,0,0.03,0,NA,NA,NA,NA,0.1,NA,0.09,0.19,0.19,0.19,NA,NA,9.22,11.07,0,8.64,13,NA,NA,5.59,2.27,NA,3.51,193.05,2.82,0.37,0,1,1.18,0.7,0,51.65,50,0.15,0.14,0.07,2.27,24.31,NA,"Freshwater fish","frozen fillets",NA,NA,0,2.71,NA,2.1,6.88,4.85,0,0.1,0
"15041","Diadromous fish, frozen fillets",NA,"AU19",NA,"F000386","Barramundi, aquacultured, fillet, raw","Lates calcarifer","25","GIP",1,NA,NA,NA,523,NA,NA,73.8,19.2,6.25,"5.3",5.3,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,1.1,19,0.32,29,170,345,56,0.36,0.02,0.01,29.4,NA,NA,NA,19,19,NA,0,NA,0,NA,NA,2.61,2.6,NA,0.1,0,NA,NA,NA,NA,0,NA,0.12,0.42,NA,0.42,NA,NA,0,0,0,0,NA,NA,NA,6.82,3.15,NA,3.67,216,1.9,0,NA,1.2,1.43,1.08,NA,86,NA,0,NA,NA,3.15,2.3,NA,"Diadromous fish","frozen fillets","Fin fish, fresh, frozen","The majority of nutrient data were derived from 5 samples of barramundi from 5 Australian producers in 2008 (SARDI). Heavy metals were derived from 9 individual samples of barramundi imported from Myanmar, Thailand and Vietnam in 2005. Proximates (moisture, protein, fat) and fatty acids were also derived from 2 composite samples from some of these samples. Fat and fatty acids were also derived from 1 sample of barramundi purchased in NSW in 2005. Vitamins (B1, B2, B3, B6, B12, beta-carotene, folate) were imputed from bream. Proximates (starch, sugars, fibre, alcohol), vitamin C, folic acid and caffeine were imputed zero.",0,3.08,NA,10.7,NA,10.7,0,0,0
"15041","Diadromous fish, frozen fillets",NA,"AU19",NA,"F005659","Milkfish, aquacultured, flesh, raw","Chanos chanos","25","MIL",1,NA,NA,NA,795,NA,NA,64.2,23.4,6.25,"10.7",10.7,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,2,19,0.4,31,350,347,84,0.84,0.04,NA,31.2,NA,NA,NA,0,0,NA,0,NA,0,NA,NA,0.95,1,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0.13,0.44,NA,0.44,NA,NA,0,0,0,0,NA,NA,NA,7.69,3.3,NA,4.39,258,2,0,NA,3.79,3.73,1.95,NA,74,NA,0,NA,NA,3.3,30,NA,"Diadromous fish","frozen fillets","Fin fish, fresh, frozen","Proximates and fatty acids were derived from 3 composites of 4 samples purchased in QLD, NT, VIC and NSW in 2005. Minerals were derived from the individual samples as part of the same program. Vitamins (B1, B2, B3, B6, B12, alpha-tocopherol, beta-carotene, folate), minerals (Fe, I, K, Mg, Na, P), cholesterol and tryptophan were imputed from bream. Ca was imputed from barramundi. Vitamin D was based on pooled data for non-fatty fish analysed in 2010 and 2015. Proximates (alcohol, starch, fibre, sugars), vitamin C, folic acid and caffeine were imputed zero.",0,3.74,NA,2.1,NA,1.6,0,0.1,0
"15041","Diadromous fish, frozen fillets",NA,"AU19",NA,"F007827","Salmon, Atlantic, fillet, raw","Salmo salar","23","SAL",1,NA,NA,NA,965,NA,NA,62.3,20.5,6.25,"16.7",16.7,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,1.5,48,0.31,28,260,366,32,0.42,0.04,2.46,23.2,NA,NA,NA,10,2,NA,46,44,0,NA,NA,2.49,2.5,NA,0.2,0,NA,NA,NA,NA,0.09,NA,0.1,0.55,NA,0.55,NA,NA,0,0,0,0,NA,NA,NA,6.09,3.07,NA,3.03,178,2.2,0,NA,3.77,7.07,4.29,NA,63,NA,0,NA,NA,3.07,0,NA,"Diadromous fish","frozen fillets","Fin fish, fresh, frozen","The majority of nutrient data were derived from 8 samples of frozen, farmed Atlantic Salmon from 3 Australian producers in 2008 (SARDI). The remaining fatty acids were derived from 3 composites of 10 samples of imported Norwegian Atlantic aquaculture salmon in purchased in NSW, WA and Old in 2005. Metals (As, Cd, Co, Cr, Cu, Hg, Mo, Ni, Pb, Sb, Se, Zn) were derived from the individual samples as part of the same program. Proximates (individual sugars, starch) and minerals (B1, B2, carotenes) were derived from a composite of 5 samples of sashimi salmon purchased in Sydney in 1998. Vitamin D was based on pooled data for raw salmon analysed in 2010 and 2015. Vitamins (B6, B12, folate) and tryptophan were estimated from Salmon Atlantic, fillet, skinless, grilled, no added fat. Proximates (alcohol, fibre), vitamin C, folic acid and caffeine were imputed zero.",0,3.28,NA,6,NA,5.5,0,0.1,0
"15041","Diadromous fish, frozen fillets",NA,"AU19",NA,"F007849","Salmon, Pacific King, fillet, skinless, raw","Oncorhynchus tshawytscha","23","CHI",1,NA,NA,NA,1149,NA,NA,58.3,18.1,6.25,"22.8",22.8,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,1.5,9,0.23,27,241,380,30,0.42,0.03,NA,24,NA,NA,NA,40,40,NA,0,NA,0,NA,NA,4.18,4.2,NA,NA,NA,NA,NA,NA,NA,0.17,NA,0.12,0.54,NA,0.54,NA,NA,0,0,0,0,NA,NA,NA,9.75,7.08,NA,2.67,157,0.7,3,NA,5.65,8.77,6.08,NA,63,NA,0,NA,NA,7.08,5,NA,"Diadromous fish","frozen fillets","Fin fish, fresh, frozen","The majority of nutrient data were derived from 7 samples obtained from sea cages in New Zealand in 2008. Ash, tryptophan, beta-carotene, vitamin D and Zn were imputed from Atlantic salmon. Proximates (alcohol, starch, sugar, fibre), folic acid and caffeine were imputed zero. Note uncertainty with the identification of some long chain fatty acids.",0,2.89,NA,6,NA,5.5,0,0.1,0
"15041","Diadromous fish, frozen fillets",NA,"AU19",NA,"F009268","Trout, ocean, aquacultured, fillet, without skin, raw","Oncorhynchus mykiss","23","TRR",1,NA,NA,NA,1205,NA,NA,54.3,17.4,6.25,"24.6",24.6,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,1.1,73,0.35,32,221,291,247,0.82,0.6,2.56,27.9,NA,NA,NA,8,8,NA,0,NA,0,NA,NA,2.63,2.6,NA,0.3,0,NA,NA,NA,NA,0.15,NA,0.13,0.44,NA,0.44,NA,NA,0,0,0,0,NA,NA,NA,6.61,3.3,NA,3.32,195,2,1,NA,6.24,9.79,5.9,NA,109,NA,0,NA,NA,3.3,14.5,NA,"Diadromous fish","frozen fillets","Fin fish, fresh, frozen","The majority of nutrient data were derived from 4 samples of frozen ocean trout from 2 Australian producers in 2008 (SARDI). Vitamins (B1, B2, B3, B6, B12, beta-carotene, folate) were imputed from bream. Vitamin D was based on pooled data for non-fatty fish analysed in 2010 and 2015. Proximates (starch, sugars, fibre, alcohol), folic acid and caffeine were imputed zero.",0,2.78,NA,2.1,NA,1.6,0,0.1,0
"15041","Diadromous fish, frozen fillets",NA,"BA13",NA,"09_0030","Giant seaperch,without bones, raw","Lates calcarifer","25","GIP",0.5,NA,NA,96,406,NA,NA,77.17,18.57,NA,"2.4528571428571424",NA,2.45,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.67,24,1,57.52,194.39,237.48,96.1,0.16,0.12,NA,NA,NA,NA,7.56,NA,7.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.04,NA,0.18,0.12,NA,0.12,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,"Diadromous fish","frozen fillets","Fish, shellfish and their products","T37, T67, P6(910), IND(321), TH(THG28), ADB(0901542), WEA(09_032)",NA,NA,NA,NA,1.48,NA,NA,NA,NA
"15041","Diadromous fish, frozen fillets",NA,"BA13",NA,"09_0033","Hilsa, without bones, raw","Tenualosa ilisha","24","HIL",0.76,NA,NA,223,926,NA,NA,62.7,17.96,NA,"16.782857142857143",NA,16.78,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,1.89,85.96,1.28,25.69,195.46,162,52,0.54,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12,NA,0.14,0.42,NA,0.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.56,2.26,NA,3.3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.26,NA,NA,"Diadromous fish","frozen fillets","Fish, shellfish and their products","T13, T38, P2, P92, P65, T39, P6 (934), T70, P47, UK6 (16-184), IND (341), ADB (0901529)",NA,NA,NA,NA,NA,NA,NA,NA,NA
