"fdc_id","food_desc","food_group","source_fct","nutrient_data_source","ALCg","CARTAmcg","TOCPHAmg","ASHg","CHOAVLDFg","Available carbohydrate, FSANZ (g/100g)","CHOAVLg","CHOAVLMg","CARTBmcg","CARTBEQmcg","TOCPHBmg","Caffeine (mg/100g)","CAmg","Carbohydrate by difference, FSANZ (g/100g)","CHOLEmg","CUmg","TOCPHDmg","FOLDFEmcg","Dry matter (g/100g)","Edible_factor_in_FCT","Energy, total metabolisable (kcal) (kcal/100g)","ENERCkcal","Energy, total metabolisable (kJ) (kJ/100g)","ENERCkJ","Energy, total metabolisable, available carbohydrate, FSANZ (kcal) (kcal/100g)","Energy, total metabolisable, available carbohydrate, FSANZ (kJ) (kJ/100g)","Energy, total metabolisable, carbohydrate by difference, FSANZ (kcal) (kcal/100g)","Energy, total metabolisable, carbohydrate by difference, FSANZ (kJ) (kJ/100g)","FATg","Fatty acid 18:3 omega-3 (g/100g)","F20D5N3g","Fatty acid 22:5 omega-3 (g/100g)","F22D6N3g","Fatty acid cis, trans 18:2 omega-9, 11 (g/100g)","Fatty acid cis,cis 18:2 omega-6 (g/100g)","Fatty acids, total long chain polyunsaturated omega-3 (g/100g)","FAMSg","FAPUg","Fatty acids, total polyunsaturated omega-3 (g/100g)","Fatty acids, total polyunsaturated omega-6 (g/100g)","FASATg","FATRNg","FIBTGg","FIBINSg","FIBSOLg","FOLFDmg","FOLmg","FOLACmg","Fructose (g/100g)","TOCPHGmg","Glucose (g/100g)","IDmcg","FEmg","Lactose (g/100g)","MGmg","Maltose (g/100g)","MNmcg","NIATRPmg","NIAEQmg","NIAmg","NTg","Pmg","Kmg","PROCNTg","RETOLmcg","RIBFmg","SEmcg","NAmg","STARCHg","SUCSg","SUGADg","Sugar, free (g/100g)","SUGARg","THIAmg","CHOCDFg","CHOCSMg","TRPmg","VITA_RAEmcg","VITAmcg","VITB12mcg","VITB6Amg","VITCmcg","VITDmcg","VITEmg","WATERg","ZNmg"
"Q15","Nut, peanut, roasted, no salt added","Nuts and seeds","NZ18","pacbdzur","0",NA,"6.93","3","10.81","11.5","11.5","12.46",NA,"4",NA,"0","31","10.81","0","0.5",NA,"145","98",1,"622.98","635.38","2581.4","2631","629.42999999999995","2631","626.6","2619.1999999999998","53",NA,NA,NA,NA,NA,NA,NA,"23.184999999999999","18.649000000000001",NA,NA,"8.0640000000000001",NA,"6.2",NA,NA,"145","145","0","0",NA,"0","0.74","1.2","0","180","0","1590","4.9000000000000004","22.8","17.899999999999999","4.62","388","540","24.99","0","0.15","4.5999999999999996","5","7.6","3.9","0","0","3.9","0.35","17.010000000000002","17.7",NA,"0.33","0.67","0","0.3","0","0","6.93","2","2.4"
"Q16","Nut, peanut, roasted with oil, salt added","Nuts and seeds","NZ18","pubcdgrza","0","0","6.93","3.48","10.1","12.56","12.56","13.6","0","0",NA,"0","87.7","10.1","0","1.3",NA,"126","98.05",1,"599.42999999999995","617.03","2485.94","2556.34","611.55999999999995","2556.34","601.54999999999995","2514.4899999999998","49.3",NA,NA,NA,NA,NA,NA,NA,"23.489000000000001","13.972",NA,NA,"9.2360000000000007",NA,"8.8000000000000007",NA,NA,"126","126","0","0",NA,"0","0.74","1.83","0","185","0","2060","5.83","20.13","14.3","4.83","517","682","26.37","0","0.11","4.5","433","8.2899999999999991","4.2699999999999996","0","0","4.2699999999999996","0.25","18.899999999999999","21.36","342.93","0","0","0","0.26","0","0","6.93","1.95","6.63"
"Q18","Nut, chestnut, roasted","Nuts and seeds","NZ18","purbcgadz","0",NA,NA,"1.24","44.8","46.84","46.84","51.06",NA,"12",NA,"0","29","44.8","0","0.51",NA,"70","59.52",1,"219.88","236.08","931.74","996.54","238.41","996.54","230.11","961.86","2.2000000000000002",NA,NA,NA,NA,NA,NA,NA,"0.78300000000000003","0.89600000000000002",NA,NA,"0.42699999999999999",NA,"8.1",NA,NA,"70","70","0","0",NA,"0","11","0.91","0","33","0","1180","0.6","1.94","1.34","0.6","107","592","3.18","0","0.18","6.5","2","37.54","9.3000000000000007","0","0","9.3000000000000007","0.24","52.9","54.94","35","1","2","0","0.5","26","0","0.5","40.479999999999997","0.57999999999999996"
"Q19","Nut, macadamia, roasted with oil, salt added","Nuts and seeds","NZ18","puabcdgzrxw","0",NA,NA,"1.65","10","10.6","10.6","11.2",NA,"0",NA,"0","45","10","0","0.3",NA,"10","98.33",1,"760.12","765.92","3134.88","3158.08","755.52","3158.08","753.08","3147.86","76.52",NA,NA,NA,NA,NA,NA,NA,"60.350999999999999","1.3169999999999999",NA,NA,"11.484999999999999",NA,"2.9",NA,NA,"10","10","0","0.2",NA,"0.2","9","1.8","0","117","0","1820","3.8","5.8","2","1.37","200","329","7.26","0","0.11","7","260","1.7","8.5","0","0","8.9","0.21","12.9","13.5",NA,"0","0","0","0.28000000000000003","0","0","1.49","1.67","1.1000000000000001"
"Q2","Nut, Barcelona, raw","Nuts and seeds","NZ18","pgbcdaruzx","0","0",NA,"3.4","8.98","4.84","4.84","5.16","0","0",NA,"0","170","8.98","0","0.96",NA,"113","94.3",0.62,"639.03","653.03","2635.89","2691.89","643.99","2691.89","660.84","2762.3","64",NA,NA,NA,NA,NA,NA,NA,"49.6","6.67",NA,NA,"4.5890000000000004",NA,"7",NA,NA,"113","113","0","0",NA,"0","1.06","3","0","200","0","2110","3.22","6.96","3.74","2.06","300","940","10.92","0","0.14000000000000001","5.3","3","1.6","3.24","0","0","3.24","0.11","15.98","11.84","189.52","0","0","0","0.34","0","0","8.3000000000000007","5.7","2.9"
"Q20","Nut, pecan, roasted with oil, salt added","Nuts and seeds","NZ18","puarcdzbw","0",NA,NA,"1.69","13.32","13.6","13.6","14.36",NA,"25",NA,"0","34","13.32","0","1.2",NA,"15","95.8",1,"722.76","728.16","2982.73","3004.33","718.74","3004.33","717.6","2999.57","71.2",NA,NA,NA,NA,NA,NA,NA,"44.613","17.72",NA,NA,"5.734",NA,"2.7",NA,NA,"15","15","0","0",NA,"0","12","2.11","0","129","0","4560","3","4.4000000000000004","1.4","1.3","294","359","6.89","0","0.11","5.3","756","1.6","12","0","0","12","0.32","16.02","16.3",NA,"2.08","4.18","0","0.19","2","0","6.64","4.2","5.49"
"Q21","Nut, pine, raw","Nuts and seeds","NZ18","puacdzbrx","0",NA,NA,"4.4000000000000004","9.35","12.6","12.6","13.39",NA,"10",NA,"0","26","9.35","0","1.03",NA,"58","93.31",1,"602.52","612.32000000000005","2497.35","2536.5500000000002","606.83000000000004","2536.5500000000002","593.63","2481.37","50.7",NA,NA,NA,NA,NA,NA,NA,"19.177","21.456",NA,NA,"7.8360000000000003",NA,"4.9000000000000004",NA,NA,"58","58","0","0",NA,"0","12","9.1999999999999993","0","218","0","6550","5.0999999999999996","8.67","3.57","4.5199999999999996","508","599","23.96","0","0.19","5.3","4","3.1","9.5","0","0","9.5","0.81","14.25","17.5",NA,"0.83","1.67","0","0.34","2","0","13.7","6.69","4.25"
"Q22","Nut, pistachio, raw","Nuts and seeds","NZ18","puacbdrzx","0",NA,NA,"2.4","7.97","7.7","7.7","8.18",NA,"130",NA,"0","135","7.97","0","1.19",NA,"51","96.13",1,"602.66","624.26","2493.29","2579.69","617.15","2579.69","618.23","2584.21","54.4",NA,NA,NA,NA,NA,NA,NA,"36.844999999999999","8.2520000000000007",NA,NA,"6.9109999999999996",NA,"10.8",NA,NA,"51","51","0","0",NA,"0","12","6.8","0","129","0","1200","4.7","5.78","1.08","3.88","503","1090","20.56","0","0.17","5.3","6","1.8","5.9","0","0","5.9","0.82","18.77","18.5",NA,"10.83","21.71","0","0.34","7","0","2.7","3.87","1.35"
"Q23","Seed, pumpkin, roasted, salt added","Nuts and seeds","NZ18","pucdgzxbrw","0","1",NA,"4.37","9.59","11.1","11.1","11.78","5","5.5",NA,"0","43","9.59","0","1.38",NA,"57","92.9",1,"555.22","563.02","2307.0300000000002","2338.23","559.39","2338.23","553.23","2312.5100000000002","42.13",NA,NA,NA,NA,NA,NA,NA,"13.114000000000001","19.167000000000002",NA,NA,"7.9539999999999997",NA,"3.9",NA,NA,"57","57","0","0",NA,"0","9","14.9","0","534","0","1550","9.6300000000000008","11.38","1.75","6.21","1170","806","32.909999999999997","0","0.32","6","575","2.4","8.6999999999999993","0","0","8.6999999999999993","0.2","13.49","15",NA,"0.46","0.92","0","0.09","0.3","0","2","7.1","7.44"
"Q24","Seed, sesame, roasted","Nuts and seeds","NZ18","puarcdgzoxbw","0",NA,NA,"4","9.14","9.98","9.98","10.95",NA,"5",NA,"0","131","9.14","0","2.4700000000000002",NA,"98","95",1,"539.76","573.55999999999995","2233.98","2369.1799999999998","566.79","2369.1799999999998","563.37","2354.9","48",NA,NA,NA,NA,NA,NA,NA,"18.126999999999999","21.039000000000001",NA,NA,"6.7220000000000004",NA,"16.899999999999999",NA,NA,"98","98","0","0",NA,"0","2.2999999999999998","7.78","0","346","0","1550","6.2","11.64","5.44","3.2","774","406","16.96","0","0.47","11.3","39","9.5","0.48","0","0","0.48","1.21","26.04","26.88",NA,"0.42","0.84","0","0.75","0","0","0.25","5","10.199999999999999"
"Q25","Seed, sunflower, roasted with oil, salt added","Nuts and seeds","NZ18","puarcdzox","0",NA,NA,"3.87","7.92","7.5","7.5","7.91",NA,"7",NA,"0","56","7.92","0","1.8",NA,"234","97.4",1,"632.49","646.09","2616.25","2670.65","638.91","2670.65","640.62","2677.81","57.45",NA,NA,NA,NA,NA,NA,NA,"10.965","37.936",NA,NA,"6.0209999999999999",NA,"6.8",NA,NA,"234","234","0","0",NA,"0","4.2","6.7","0","127","0","2080","5.4","9.5299999999999994","4.13","4.03","1140","483","21.36","0","0.28000000000000003","78.2","603","0.6","6.9","0","0","6.9","0.32","14.72","14.3",NA,"0.57999999999999996","1.17","0","0.09","1.4","0","36.33","2.6","5.21"
"Q27","Seed, sesame butter, tahini","Nuts and seeds","NZ18","pabcdzrg","0",NA,NA,"3.4","0","1.38","1.38","1.45",NA,"7",NA,"0","330","0","0","1.7",NA,"99","96.9",1,"633.44000000000005","660.44","2616.25","2724.25","651.73","2724.25","646.12","2700.79","60.7",NA,NA,NA,NA,NA,NA,NA,"22.5","28",NA,NA,"7.5",NA,"13.5",NA,NA,"99","99","0","0.19",NA,"0.19","2.2999999999999998","5.0999999999999996","0","320","0","1100","3.4","9.8000000000000007","6.4","3.85","730","190","20.41","0","0.25","11.4","79","0.3","0.7","0","0","1.08","0.95","0","14.88",NA,"0.57999999999999996","1.17","0","0.76","0","0","2.57","3.1","5.2"
"Q34","Coconut cream, fresh, no water added","Nuts and seeds","NZ18","puncdbzra","0","0",NA,"1.1399999999999999","6.26","5.6","5.6","5.88","0","0",NA,"0","15","6.26","0","0.38",NA,"23","45.9",1,"329.09","333.49","1358.26","1375.86","329.15","1375.86","331.85","1387.12","32.299999999999997",NA,NA,NA,NA,NA,NA,NA,"1.399","0.39600000000000002",NA,NA,"28.632000000000001",NA,"2.2000000000000002",NA,NA,"23","23","0","0.1",NA,"0","1","1.8","0","28","0","1300","0.67","1.17","0.5","0.75","122","324","4","0","0.01","1","13","0","5.5","0","0","5.6","0.02","8.4600000000000009","7.8",NA,"0","0","0","0.05","2.8","0","0.6","54.1","0.95"
"Q35","Coconut cream, fresh, prepared with water","Nuts and seeds","NZ18","cpuznrdbal","0","0",NA,"0.91","5.01","4.4800000000000004","4.4800000000000004","4.7","0","0",NA,"0","12.38","5.01","0","0.3",NA,"18.399999999999999","36.72",1,"263.27","266.79000000000002","1086.6099999999999","1100.69","263.32","1100.69","265.48","1109.7","25.84",NA,NA,NA,NA,NA,NA,NA,"1.1200000000000001","0.317",NA,NA,"22.9",NA,"1.76","0","1.76","18.399999999999999","18.399999999999999","0","0.08",NA,"0","0.85","1.44","0","22.5","0","1040","0.53","0.93","0.4","0.6","97.6","259.66000000000003","3.2","0","0.01","0.8","10.6","0","4.4000000000000004","0","0","4.4800000000000004","0.02","6.77","6.24","31.44","0","0","0","0.04","2.2400000000000002","0","0.48","63.28","0.76"
"Q38","Nut, macadamia, raw","Nuts and seeds","NZ18","uxpcdbz","0","0",NA,"5","0","4.5","4.5","4.75","0","0",NA,"0","70","0","0","0.3",NA,"11","97.12",1,"720.73","739.33","2970.95","3045.35","728.55","3045.35","710.25","2968.85","73.72",NA,NA,NA,NA,NA,NA,NA,"58.170999999999999","1.2709999999999999",NA,NA,"11.037000000000001",NA,"9.3000000000000007",NA,NA,"11","11","0","0.1",NA,"0.1","9","2.41","0","116","0","4131","1.7","3.84","2.14","1.57","136","368","9.81","0","0.11","7","5","0.7","3.6","0","0","3.8","0.35","0","13.8",NA,"0","0","0","0.2","0","0","0.41","2.88","1.71"
"Q39","Hazelnut, dry roasted, no salt added","Nuts and seeds","NZ18","purbcdz","0",NA,NA,"3.8","3.6","5.62","5.62","5.98",NA,"36",NA,"0","190","3.6","0","1.52",NA,"88","95.4",1,"659.37","678.17","2721.71","2796.91","669.12","2796.91","660.91","2762.6","64.5",NA,NA,NA,NA,NA,NA,NA,"50.2","6.18",NA,NA,"4.74",NA,"9.4",NA,NA,"88","88","0","0.1",NA,"0.2","9","3.3","0","288","0","2030","4","6.7","2.7","2.66","314","449","14.1","0","0.21","0","3","1.8","3.52","0","0","3.82","0.21","13","15.02",NA,"3","6.01","0","0.62","1","0","25","4.5999999999999996","2.42"
"Q4","Nut, brazilnut, raw","Nuts and seeds","NZ18","paubcgdzr","0",NA,NA,"3.1","0.24","3.8","3.8","4.0999999999999996",NA,"9",NA,"0","180","0.24","0","1.1000000000000001",NA,"22","91.5",0.45,"676.82","692.82","2791.25","2855.25","683.08","2855.25","668.61","2794.8","68.2",NA,NA,NA,NA,NA,NA,NA,"22.363","25.428000000000001",NA,NA,"17.408000000000001",NA,"8",NA,NA,"22","22","0","0",NA,"0","20","2.8","0","410","0","761","2.71","4.3099999999999996","1.6","2.21","590","760","11.96","0","0.12","1270","2","2.2000000000000002","1.6","0","0","1.6","1","8.24","11.8","159.12","0.75","1.5","0","0.17","0.7","0","7.18","8.5","4.2"
"Q43","Seed, sunflower, dry roasted, no salt added","Nuts and seeds","NZ18","pubcdzo","0",NA,NA,"5.6","15.03","16.89","16.89","18.489999999999998",NA,"15",NA,"0","70","15.03","0","1.83",NA,"237.4","98.8",1,"593.26","611.26","2459.11","2531.11","605.53","2531.11","597.94000000000005","2499.4","49.8",NA,NA,NA,NA,NA,NA,NA,"9.4480000000000004","32.9",NA,NA,"5.22",NA,"9",NA,NA,"237.4","237.4","0","0",NA,"0","4.2","3.8","0","129","0","2110","5.0999999999999996","12.14","7.04","3.1","1160","850","19.38","0","0.25","51","3","15.18","1.71","0","0","1.71","0.11","24.03","26.64",NA,"1.25","2.5099999999999998","0","0.8","1.4","0","39.1","1.2","5.29"
"Q44","Coconut meat, dried, creamed","Nuts and seeds","NZ18","pucdbrzo","0","0",NA,"2.44","5.2","6.1","6.1","6.37","0","0",NA,"0","26","5.2","0","0.81",NA,"9.1","98.33",1,"667.37","699.97","2749.97","2880.37","689.08","2880.37","685.41","2865.03","69.08",NA,NA,NA,NA,NA,NA,NA,"2.94","0.75600000000000001",NA,NA,"61.3",NA,"16.3",NA,NA,"9.1","9.1","0","0.8",NA,"0","0.6","3.36","0","92","0","2780","1.1000000000000001","1.71","0.61","0.85","209","551","5.31","0","0.1","3","37","0","5.3","0","0","6.1","0.06","21.5","22.4",NA,"0","0","0","0.3","1.5","0","1.26","1.67","2.04"
"Q6","Nut, chestnut, raw","Nuts and seeds","NZ18","pzcdaubrgw","0","0","0.5","1.33","32.39","35.950000000000003","35.950000000000003","39.08","0","0",NA,"0","26.1","32.39","0","0.47",NA,"58","47.4",0.83,"170.17","186.37","722.21","787.01","188.28","787.01","173.8","726.49","0.81",NA,NA,NA,NA,NA,NA,NA,"0.28899999999999998","0.315",NA,NA,"0.13700000000000001",NA,"8.1",NA,NA,"58","58","0","0","7","0","12","1.98","0","45.4","2.5","1440","0.39","1.05","0.66","0.9","62.5","615","4.7699999999999996","0","0.08","0","0.53","26.7","6.75","0","0","9.25","0.27","40.49","44.05",NA,"0","0","0","0.45","40","0","1.2","52.6","0.52"
"Q8","Coconut, flesh, raw","Nuts and seeds","NZ18","paubcdgrz","0","0",NA,"1.2","6.97","3.5","3.5","3.65","0","0",NA,"0","12","6.97","0","0.3",NA,"25","55",0.7,"350.93","366.13","1446.46","1507.26","360.59","1507.26","374.69","1566.2","36",NA,NA,NA,NA,NA,NA,NA,"2.3740000000000001","0.61",NA,NA,"30.928000000000001",NA,"7.6",NA,NA,"25","25","0","0.7",NA,"0.2","1","1.99","0","49","0","1250","0.73","1.01","0.28000000000000003","0.61","89","417","3.23","0","0.02","1.8","16","0.3","2.2999999999999998","0","0","3.2","0.03","14.57","11.1","42.7","0","0","0","0.04","2","0","0.73","45","0.47"
"Q9","Coconut, desiccated","Nuts and seeds","NZ18","paubcdz","0","0",NA,"1.8","13.64","6.1","6.1","6.39","0","0",NA,"0","22","13.64","0","0.55000000000000004",NA,"9.1","97.7",1,"604.66","634.05999999999995","2492.31","2609.91","624.38","2609.91","655.02","2738","62",NA,NA,NA,NA,NA,NA,NA,"4.0880000000000001","1.0509999999999999",NA,NA,"53.264000000000003",NA,"14.7",NA,NA,"9.1","9.1","0","0.7",NA,"0","3","3.6","0","90","0","2280","1.25","1.85","0.6","1.05","160","750","5.57","0","0.04","3.2","28","0.4","5","0","0","5.7","0.06","28.34","20.8","73.5","0","0","0","0.3","0","0","1.26","2.2999999999999998","1.7"
"Q94","Nut, pecan, dried, raw","Nuts and seeds","NZ18","puarcdgx","0",NA,NA,"1.56","10.68","13.8","13.8","14.58",NA,"25",NA,"0","36","10.68","0","1.18",NA,"22","95.2",1,"694.55","709.75","2867.35","2928.15","700.51","2928.15","687.83","2875.14","67.599999999999994",NA,NA,NA,NA,NA,NA,NA,"42.2","16.7",NA,NA,"5.42",NA,"7.6",NA,NA,"22","22","0","0",NA,"0","2.2999999999999998","2.13","0","128","0","4510","0.89","1.77","0.89","1.46","291","392","7.74","0","0.13","5.3","1","1.8","12","0","0","12","0.85","18.28","21.4",NA,"2.08","4.18","0","0.19","2","0","6.64","4.82","5.47"
"R107","Pudding, milk egg & breadcrumbs, baked","Recipes","NZ18","cpgzabwldru","0","0","0.4","0.85","34.07","33.89","33.89","35.74","38.65","38.65",NA,"0","70.36","34.07","79.930000000000007","0.03","0","21.14","47.05",1,"216.25","217.22","910.55","914.43","218.76","914.43","219.47","917.39","6.81","4.1000000000000002E-2","4.0000000000000001E-3","4.0000000000000001E-3","1E-3",NA,"0.21099999999999999","1.2999999999999999E-2","1.946","0.36399999999999999","5.3999999999999999E-2","0.24","3.76",NA,"0.48","0","0.48","21.14","21.14","0","1.69","0.01","1.81","9.84","0.54","2.17","11.08","0.28000000000000003","95.49","1.08","1.27","0.19","0.79","86.87","112.95","4.84","87.37","0.21","4.5599999999999996","138.94999999999999","6.52","21.43","21.76","24.91","27.37","0.04","34.549999999999997","34.380000000000003","34.380000000000003","90.59","93.82","0.31","0.02","0.42","0.71","0.4","52.95","0.4"
"R108","Pudding, sponge, steamed","Recipes","NZ18","cpgzabrldux","0","0",NA,"1.32","46.14","45.69","45.69","49.3","106.55","106.55",NA,"0","48.09","46.14","102.66","7.0000000000000007E-2",NA,"20.34","71.42",1,"359.7","361.67","1507.47","1515.33","362.52","1515.33","364.39","1523.13","17.02","0.11799999999999999","1.4E-2","1.4E-2","1E-3",NA,"0.44600000000000001","4.3999999999999997E-2","4.3710000000000004","0.85399999999999998","0.16200000000000001","0.50600000000000001","10.271000000000001",NA,"0.98","0","0.98","20.34","20.34","0","0.01",NA,"0.04","8.27","1.07","0.62","11.5","0.08","409.84","1.19","1.42","0.23","1","192.1","102.44","5.96","186.75","0.12","5.29","273.77999999999997","26.63","18.32","18.2","18.2","19.059999999999999","7.0000000000000007E-2","47.13","46.67","43.94","195.63","204.54","0.33","0.03","0.02","1.24","0.88","28.58","0.52"
"R109","Pudding, sponge, fruit, steamed","Recipes","NZ18","cpaguzbrldx","0","0",NA,"1.38","48.16","47.71","47.71","50.92","96.5","96.5",NA,"0","49.33","48.16","90.89","0.11",NA,"18.72","71.62",1,"349.11","351.92","1464.82","1476.05","353.12","1476.05","354.93","1483.63","15.11","0.105","1.2999999999999999E-2","1.2999999999999999E-2","1E-3",NA,"0.39500000000000002","3.9E-2","3.8719999999999999","0.77300000000000002","0.14299999999999999","0.44800000000000001","9.1120000000000001",NA,"1.4","0","1.4","18.72","18.72","0","3.69",NA,"3.49","7.49","1.1200000000000001","0.54","13.77","7.0000000000000007E-2","391.86","1.05","1.3","0.25","0.93","177.7","162.81","5.56","165.34","0.1","4.88","244.68","23.7","16.22","16.11","16.11","24.01","7.0000000000000007E-2","49.56","49.11","40.26","173.38","181.45","0.28999999999999998","0.04","0.02","1.1000000000000001","0.93","28.38","0.5"
"R125","Scone, wholemeal, baked","Recipes","NZ18","cpgzabwldrux","0","0","0.57999999999999996","3.43","38.32","37.409999999999997","37.409999999999997","40.92","85.69","85.69",NA,"0","105.63","38.32","30.76","0.21","0","17.25","68.040000000000006",1,"294.68","306.45999999999998","1236.52","1283.6500000000001","307.08999999999997","1283.6500000000001","310.81","1299.21","12.69","8.7999999999999995E-2","1.0999999999999999E-2","1.0999999999999999E-2",NA,NA,"0.25900000000000001","3.2000000000000001E-2","2.98","0.82799999999999996","0.11899999999999999","0.30299999999999999","7.7430000000000003",NA,"5.89","0","5.89","17.25","17.25","0","0","0.63","0","2.73","2.1800000000000002","1.55","47.2","0","2060.83","1.33","2.2400000000000002","0.91","1.3","516.39","248.89","7.71","115.93","0.13","3.09","620.62","32.729999999999997","3.13","2.63","2.63","4.68","0.12","44.21","43.3","85.01","123.07","130.24","0.14000000000000001","0.06","7.0000000000000007E-2","0.84","0.57999999999999996","31.96","1.75"
"R15","Cake, Eccles, baked","Recipes","NZ18","cpuzabrwgdl","0","0",NA,"1.33","49.41","49.11","49.11","51.09","162.41999999999999","162.41999999999999",NA,"0","45.97","49.41","55.31","0.2",NA,"4.93","78.989999999999995",1,"409.84","415.63","1713.81","1736.99","415.55","1736.99","416.79","1742.18","22.41","0.16600000000000001","2.1000000000000001E-2","2.1000000000000001E-2",NA,NA,"0.498","6.2E-2","5.3739999999999997","0.97899999999999998","0.22800000000000001","0.57499999999999996","14.313000000000001",NA,"2.9","0","2.9","4.93","4.93","0","12.87",NA,"12.35","1.64","1.1599999999999999","0.12","19.02","0.04","350.64","0.44","0.88","0.44","0.5","45.57","288.47000000000003","2.93","217.33","0.05","1.36","154.85","15.8","7.93","7.87","7.87","33.31","0.04","52.31","52","28.28","230.86","244.45","0.18","0.13","0.01","1.39","2.08","21.01","0.39"
"R166","Biscuit, shortbread, homemade, baked","Recipes","NZ18","cpgrzabwdul","0","0",NA,"0.65","57.46","56.85","56.85","61.63","182.91","182.91",NA,"0","17.86","57.46","66.34","0.08",NA,"4.3600000000000003","89.53",1,"483.03","485.23","2019.3","2028.07","485.18","2028.07","487.68","2038.49","26.87","0.19900000000000001","2.5000000000000001E-2","2.5000000000000001E-2",NA,NA,"0.59799999999999998","7.4999999999999997E-2","6.4669999999999996","1.181","0.27400000000000002","0.68899999999999995","17.100999999999999",NA,"1.1000000000000001","0","1.1000000000000001","4.3600000000000003","4.3600000000000003","0","0",NA,"0","1.1200000000000001","1","0.14000000000000001","9.0299999999999994","7.0000000000000007E-2","464.61","0.61","0.88","0.27","0.6","54.4","74.150000000000006","3.45","260.64","0.04","1.65","184.33","38.78","17.86","17.75","17.75","18.07","0.06","58.56","57.95","39.39","275.89","291.19","0.22","0.02","0.02","1.67","0.91","10.47","0.37"
"R19","Cake, gingerbread, baked","Recipes","NZ18","cpguzabwldrx","0","0",NA,"1.65","57.35","56.9","56.9","60.67","74.08","74.08",NA,"0","151.36000000000001","57.35","48.8","0.18",NA,"10.49","76.58",1,"350.1","352.64","1473.59","1483.75","354.96","1483.75","356.82","1491.5","11.46","0.08","0.01","0.01","0",NA,"0.27200000000000002","0.03","2.8220000000000001","0.61699999999999999","0.11","0.312","7.0010000000000003",NA,"1.27","0","1.27","10.49","10.49","0","4.4000000000000004",NA,"4.24","3.79","3.27","0.49","45.59","0.2","550.83000000000004","0.84","1.1000000000000001","0.26","0.83","74.83","456.88","4.8499999999999996","116.5","7.0000000000000007E-2","2.79","163.25","27.16","20.399999999999999","28.94","28.94","29.74","0.06","58.62","58.17","42.89","122.68","128.88","0.16","0.03","0.02","0.78","0.66","23.42","0.44"
"R21","Cake, sponge, fat added, baked","Recipes","NZ18","cpgzabrldux","0","0","0.99","1.02","46.37","46.02","46.02","49.28","150.56","150.56",NA,"0","31.06","46.37","147.22999999999999","0.06","0","25.25","77.64",1,"421.69","423.12","1762.33","1768.04","422.98","1768.04","424.42","1774.07","23.9","0.16900000000000001","0.02","0.02","2E-3",NA,"0.64","6.3E-2","6.1909999999999998","1.091","0.23200000000000001","0.72499999999999998","14.554",NA,"0.71","0","0.71","25.25","25.25","0","0.01","0.01","0.06","10.86","1.02","0.17","9.36","0.06","301.33999999999997","1.2","1.36","0.16","0.94","131.58000000000001","82.18","5.64","266.56","0.13","6.69","249.6","19.21","26.5","26.41","26.41","26.81","0.05","47.09","46.73","29.7","279.11","291.70999999999998","0.47","0.03","0.01","1.72","1.1200000000000001","22.36","0.48"
"R22","Cake, sponge, no fat added, baked","Recipes","NZ18","cpzabrldug","0","0",NA,"0.6","48.97","48.64","48.64","52.07","0","0",NA,"0","32.659999999999997","48.97","196.5","0.08",NA,"50.11","63.76",1,"270.05","271.57","1142.29","1148.3499999999999","274.72000000000003","1148.3499999999999","276.08","1154","4.3499999999999996","0.01",NA,NA,"3.0000000000000001E-3",NA,"0.314","3.0000000000000001E-3","1.9139999999999999","0.49099999999999999","1.2999999999999999E-2","0.33500000000000002","1.087",NA,"0.76","0","0.76","50.11","50.11","0","0.02",NA,"0.12","21.53","1.49","0.12","12.42","0.08","321.55","1.99","2.16","0.17","1.49","128.24","115.05","9.09","110.37","0.23","12.54","71.41","20.16","28.12","28.01","28.01","28.47","7.0000000000000007E-2","49.73","49.39","27.8","110.37","110.37","0.61","0.03","0","0.75","0.96","36.24","0.73"
"R330","French dressing","Recipes","NZ18","cpbgrzuwdxal","0","0","3.66","2.81","1.87","1.1599999999999999","1.1599999999999999","1.21","2.2000000000000002","2.2000000000000002",NA,"0","12.71","1.87","0","0.03",NA,"0.32","76.87",1,"648.13","649.13","2665.36","2669.38","638.61","2669.38","641.49","2681.43","71.34","0.39500000000000002",NA,NA,NA,NA,"8.02",NA,"46.728000000000002","8.4629999999999992","0.39500000000000002","8.02","11.885999999999999",NA,"0.5","0","0.5","0.32","0.32","0","7.0000000000000007E-2","0.09","0.21","1.57","0.61","0","9.07","0","139.84","0.04","0.06","0.02","0.06","11.67","48.78","0.35","0","0","0.1","1023.58","0","0.88","0","0.14000000000000001","1.1599999999999999","0","2.38","1.67","2.13","0.18","0.37","0","0","0","0","3.67","23.13","0.06"
