"fdc_id","ISSCAAP","3_alpha_code","food_desc","Habitat","cook_state","nutrient_data_source","source_fct","Edible_factor_in_FCT","EDIBLE2","ENERCkJ","ENERCkcal","WATERg","NTg","PROCNTg","FATg","CHOAVLDFg","FIBTGg","CHOLEmg","ASHg","CAmg","CUmg","FEmg","Kmg","MGmg","NAmg","Pmg","ZNmg","IDmcg","SEmcg","RETOLmcg","CARTBmcg","CHOCALmcg","TOCPHAmg","THIAmg","RIBFmg","NIAEQmg","NIAmg","PANTACmg","VITB6Cmg","FOLmcg","VITB12mcg","VITCmg","ALAmg","ARGmg","ASPmg","CYSmg","GLUmg","GLYmg","HISmg","ILEmg","LEUmg","LYSmg","METmg","PHEmg","PROmg","SERmg","THRmg","TRPmg","TYRmg","VALmg","XFA","FACIDg","FASATg","FAMSg","FAPUg","FAUNg","FATRNg","FAPUN3g","FAPUN6g","F4D0g","F6D0g","F8D0g","F10D0g","F12D0g","F13D0g","F14D0g","F15D0g","F16D0g","F17D0g","F18D0g","F19D0g","F20D0g","F21D0g","F22D0g","F23D0g","F24D0g","F26D0g","F30D0g","F10D1g","F14D1N7g","F14D1g","F15D1g","F16D1N9g","F16D1N7g","F16D1N5g","F16D1Cg","F16D1Tg","F16D1g","F17D1N9g","F17D1N7g","F17D1Cg","F17D1g","F18D1N11g","F18D1CN9g","F18D1TN9g","F18D1N9g","F18D1CN7g","F18D1N7g","F18D1N5g","F18D1Cg","F18D1Tg","F18D1g","F19D1g","F20D1CN11g","F20D1N11g","F20D1CN9g","F20D1N9g","F20D1N7g","F20D1Cg","F20D1g","F22D1N11g","F22D1N9g","F22D1Cg","F22D1Tg","F22D1g","F24D1N9g","F24D1Cg","F24D1g","F16D2N6g","F16D2N4g","F16D2g","F17D2g","F18D2CN6g","F18D2N6g","F18D2CLAg","F18D2Cg","F18D2Tg","F18D2g","F20D2N9g","F20D2CN6g","F20D2N6g","F20D2Cg","F20D2g","F22D2N6g","F22D2g","F16D3N3g","F16D3g","F18D3CN6g","F18D3N6g","F18D3N4g","F18D3CN3g","F18D3N3g","F18D3g","F20D3N9g","F20D3CN6g","F20D3N6g","F20D3N3g","F20D3g","F22D3N6g","F22D3g","F16D4N3g","F16D4Cg","F16D4g","F18D4CN3g","F18D4N3g","F18D4g","F20D4CN6g","F20D4N6g","F20D4N3g","F20D4g","F22D4CN6g","F22D4N6g","F22D4N3g","F22D4g","F20D5CN3g","F20D5N3g","F20D5g","F21D5N3","F21D5g","F22D5N6g","F22D5CN3g","F22D5N3g","F22D5g","F22D6CN3g","F22D6N3g","F22D6g","F24D6N3g","F24D6g"
"092115",41,"EWA","European/Euro-American/Oceanian crayfishes, flesh, grilled<U+2666> (n.s.)",NA,"c","calc. from 092001","UF16","0.12","1","358.18830749354021","84.666343669250693","78.913759689922472","2.8793798449612407","17.996124031007753","1.3149224806201554","0.21188630490956778","0","125.1453488372093","1.5633074935400513","68.313953488372093","1.2261627906976744","2.5302325581395353","311.33720930232556","30.087209302325583","163.47674418604652","223.69186046511629","2.183139534883721","110","48.226744186046517","16.220930232558143","34.744186046511629","0","2.3720930232558142","4.6418604651162799E-2","6.5973837209302333E-2","6.870249575295249","2.0393410852713179","0.56790697674418611","9.6279069767441855E-2","34.551495016611298","2.1744186046511627","1.9069767441860463","979.32123599277236","1560","1610","74.957769603588488","2320.2852662653295","1110","349.61472617200803","710.10996820433411","1280","1370","418.32207585398123","679.41192660743934","779.99505301219961","652.05386515853513","652.38605992799921","289.85450940143585","539.78974345501581","795.0570741093436","0.78","1.02","0.26","0.33","0.43","0",NA,NA,NA,"0","0","0","0","0",NA,"0.01","0","0.16","0.03","0.05",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,"0.01","0.01",NA,NA,NA,NA,NA,"0.06",NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.21",NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,"0.01",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.09",NA,NA,NA,NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0.08",NA,NA,NA,NA,NA,NA,"0.16",NA,NA,NA,NA,NA,"0.01",NA,NA,"0.03",NA,NA
"092002",41,"EWA/AYS/CJF","European/Euro-American/Oceanian crayfishes, wild, flesh, raw (n.s.)","W","r","fi120, fi228, SR27-15145, 092001, dAA","UF16","0.12","1","298.16999999999996","70.381666666666646","82.181666666666672","2.4694400000000001","15.434000000000001","0.76166666666666671","0.44766666666666","0","108","1.1750000000000003","27","0.41899999999999998","0.84","302","27","58","256","1.3","92.333333333333329","31.6","16","8","0","2.04","5.4000000000000006E-2","0.03","6.3031277927713916","2.16","0.58000000000000007","9.1999999999999998E-2","42.5","1.825","1.1000000000000001","839.89440894434881","1340","1380","64.285965915128259","2000","949.4615116295962","299.83976963269509","609.01098649807216","1100","1170","358.76519341641813","582.68345212510849","668.94647022035201","559.22038198429084","559.50528189179738","248.5876675662835","462.93940218071418","681.86409810582199","0.64","0.49","0.13","0.16","0.20","0",NA,NA,NA,"0","0","0","0","0",NA,"0","0","0.08","0.02","0.03",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.11",NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,"0.01",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0.04",NA,NA,NA,NA,NA,NA,"0.07",NA,NA,NA,NA,NA,"0.01",NA,NA,"0.01",NA,NA
"092040",41,"EWA","European/Euro-American/Oceanian crayfishes, wild, flesh, boiled","W","c","calc. from 092002","UF16","0.12","1","320.61290322580635","75.679211469534039","80.840501792114694","2.6553118279569894","16.595698924731185","0.81899641577060933","0.48136200716845157","0","116.12903225806451","1.263440860215054","29.032258064516128","0.40548387096774191","0.72258064516129028","243.54838709677418","24.677419354838708","53.01075268817204","233.97849462365591","1.3978494623655913","89.354838709677409","30.580645161290324","15.483870967741934","7.7419354838709671","0","2.193548387096774","4.3548387096774201E-2","2.2580645161290318E-2","6.0807825728724643","1.6258064516129032","0.43655913978494626","6.9247311827956987E-2","31.989247311827953","1.5698924731182795","0.94623655913978499","903.11226768209542","1440","1480","69.124694532395978","2139.72495588945","1020","322.40835444375813","654.85052311620655","1180","1260","385.76902517894422","626.54134637108439","719.29727980683003","601.31223869278585","601.61858267935202","267.29856727557365","497.78430342012274","733.1872022643247","0.67","0.55","0.15","0.18","0.22","0",NA,NA,NA,"0","0","0","0","0",NA,"0","0","0.09","0.02","0.03",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.12",NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,"0.02",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.04",NA,NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0.05",NA,NA,NA,NA,NA,NA,"0.08",NA,NA,NA,NA,NA,"0.01",NA,NA,"0.01",NA,NA
"092078",41,"EWA","European/Euro-American/Oceanian crayfishes, wild, flesh, boiled in recipe","W","c","calc. from 092002","UF16","0.12","1","320.61290322580635","75.679211469534039","80.840501792114694","2.6553118279569894","16.595698924731185","0.81899641577060933","0.48136200716845157","0","116.12903225806451","1.263440860215054","29.032258064516128","0.45053763440860212","0.90322580645161277","324.73118279569889","29.032258064516128","62.365591397849457","275.26881720430106","1.3978494623655913","99.283154121863788","33.978494623655912","15.483870967741934","7.7419354838709671","0","2.193548387096774","4.9354838709677419E-2","3.2258064516129031E-2","6.6614277341627872","2.2064516129032259","0.53010752688172047","8.4086021505376335E-2","38.844086021505376","1.7661290322580645","1.0053763440860215","903.11226768209542","1440","1480","69.124694532395978","2139.72495588945","1020","322.40835444375813","654.85052311620655","1180","1260","385.76902517894422","626.54134637108439","719.29727980683003","601.31223869278585","601.61858267935202","267.29856727557365","497.78430342012274","733.1872022643247","0.67","0.55","0.15","0.18","0.22","0",NA,NA,NA,"0","0","0","0","0",NA,"0","0","0.09","0.02","0.03",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.12",NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,"0.02",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.04",NA,NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0.05",NA,NA,NA,NA,NA,NA,"0.08",NA,NA,NA,NA,NA,"0.01",NA,NA,"0.01",NA,NA
"092116",41,"EWA","European/Euro-American/Oceanian crayfishes, wild, flesh, grilled<U+2666>","W","c","calc. from 092002","UF16","0.12","1","346.70930232558135","81.839147286821685","79.281007751937992","2.8714418604651168","17.946511627906979","0.88565891472868219","0.52054263565890702","0","125.58139534883721","1.3662790697674423","31.395348837209301","0.46284883720930231","0.83023255813953489","298.48837209302326","28.255813953488374","57.325581395348834","267.90697674418607","1.5116279069767442","110","36.744186046511629","16.744186046511629","8.3720930232558146","0","2.3720930232558142","5.0232558139534894E-2","2.9651162790697672E-2","6.9524741776411538","2.1348837209302327","0.59348837209302341","9.6279069767441855E-2","39.534883720930232","1.9098837209302326","1.0232558139534884","976.62140574924285","1560.1292346399821","1600","74.751123157125889","2310","1100","348.65089492173848","708.15230988147925","1280","1370","417.16882955397455","677.53889781989358","777.84473281436283","650.25625812126839","650.58753708348536","289.05542740265525","538.30163044269091","792.86523035560697","0.69","0.61","0.16","0.20","0.24","0",NA,NA,NA,"0","0","0","0","0",NA,"0","0","0.10","0.02","0.03",NA,NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.13",NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,"0.02",NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.04",NA,NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0",NA,NA,NA,"0.05",NA,NA,NA,NA,NA,NA,"0.09",NA,NA,NA,NA,NA,"0.01",NA,NA,"0.01",NA,NA
"092003",41,"EWA/AYS/CJF","European/Euro-American/Oceanian crayfishes, farmed flesh, raw","F","r","fi120, SR27-15242, 092001, dAA","UF16","0.12","1","287.60000000000002","67.95","84.1","2.3760000000000003","14.850000000000001","0.95000000000000007","0","0","107","1","25","0.23699999999999999","0.55000000000000004","261","30","62","218","1.01","92.333333333333329","28.4","15","33.200000000000003","0","2.04","4.4999999999999998E-2","3.5000000000000003E-2","5.8513578931356207","1.865","0.57000000000000006","7.5999999999999998E-2","30","2.1","0.5","808.11403219020224","1290","1330","61.853478932205171","1920","913.53527586494135","288.4942710279592","585.96690096516602","1060","1130","345.19004290746466","560.63556200970982","643.63451359156591","538.0603001468653","538.33441985831223","239.18147358813727","445.42245188438557","656.06335731964862","0.71","0.67","0.15","0.19","0.33","0",NA,"0.16",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0.10",NA,"0.04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15",NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.08",NA,NA,NA,NA,NA,"0.13","0.13",NA,NA,NA,NA,NA,"0",NA,"0.03","0.03",NA,NA
"092041",41,"EWA","European/Euro-American/Oceanian crayfishes, farmed flesh, boiled","F","c","calc. from 092003","UF16","0.12","1","309.24731182795705","73.064516129032256","82.903225806451601","2.5548387096774197","15.967741935483872","1.021505376344086","0","0","115.05376344086021","1.075268817204301","26.881720430107524","0.22935483870967741","0.4731182795698925","210.48387096774192","27.419354838709676","56.666666666666657","199.24731182795696","1.086021505376344","89.354838709677409","27.483870967741932","14.516129032258064","32.12903225806452","0","2.193548387096774","3.6290322580645164E-2","2.6344086021505377E-2","5.6901697775651838","1.4037634408602149","0.42903225806451611","5.7204301075268811E-2","22.58064516129032","1.806451612903226","0.43010752688172044","868.93981955935715","1340","1430","66.5091171314034","2060","982.29599555370032","310.20889357845073","630.07193652168382","1130","1210","371.17208914781145","602.83393764484924","692.08012214146868","578.559462523511","578.85421490141096","257.18438020229814","478.94887299396294","705.44447023618125","0.72","0.74","0.17","0.21","0.36","0",NA,"0.18",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0.11",NA,"0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.17",NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.08",NA,NA,NA,NA,NA,"0.15","0.15",NA,NA,NA,NA,NA,"0",NA,"0.03","0.03",NA,NA
"092079",41,"EWA","European/Euro-American/Oceanian crayfishes, farmed flesh, boiled in recipe","F","c","calc. from 092003","UF16","0.12","1","309.24731182795705","73.064516129032256","82.903225806451601","2.5548387096774197","15.967741935483872","1.021505376344086","0","0","115.05376344086021","1.075268817204301","26.881720430107524","0.25483870967741934","0.59139784946236562","280.64516129032256","32.258064516129032","66.666666666666657","234.40860215053763","1.086021505376344","99.283154121863788","30.537634408602148","14.516129032258064","32.12903225806452","0","2.193548387096774","4.112903225806451E-2","3.7634408602150539E-2","6.1915138635866898","1.9051075268817204","0.5209677419354839","6.9462365591397832E-2","27.419354838709676","2.032258064516129","0.45698924731182794","868.93981955935715","1390","1430","66.5091171314034","2060","982.29599555370032","310.20889357845073","630.07193652168382","1140","1210","371.17208914781145","602.83393764484924","692.08012214146868","578.559462523511","578.85421490141096","257.18438020229814","478.94887299396294","705.44447023618125","0.72","0.74","0.17","0.21","0.36","0",NA,"0.18",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0.11",NA,"0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.17",NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.08",NA,NA,NA,NA,NA,"0.15","0.15",NA,NA,NA,NA,NA,"0",NA,"0.03","0.03",NA,NA
"092117",41,"EWA","European/Euro-American/Oceanian crayfishes, farmed flesh, grilled<U+2666>","F","c","calc. from 092003","UF16","0.12","1","334.41860465116287","79.011627906976756","81.511627906976742","2.762790697674419","17.267441860465119","1.1046511627906979","0","0","124.41860465116279","1.1627906976744187","29.069767441860467","0.26180232558139532","0.54360465116279078","257.96511627906978","31.395348837209301","61.279069767441854","228.13953488372096","1.1744186046511629","110","33.02325581395349","15.697674418604651","34.744186046511629","0","2.3720930232558142","4.1860465116279069E-2","3.4593023255813954E-2","6.4786138292274664","1.8433139534883722","0.58325581395348847","7.9534883720930233E-2","27.906976744186046","2.1976744186046515","0.46511627906976749","939.66747929093287","1500","1540.4894131766937","71.922649921168798","2230","1060","335.45845468367349","681.35686158740236","1230","1310","401.38377082263332","651.90181629036022","748.41222510647196","625.65151179868064","625.97025564920023","278.11799254434567","517.93308358649483","762.86436897633564","0.74","0.82","0.18","0.23","0.40","0",NA,"0.20",NA,NA,NA,NA,NA,NA,NA,"0",NA,"0.13",NA,"0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.19",NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,"0.09",NA,NA,NA,NA,NA,"0.16","0.16",NA,NA,NA,NA,NA,"0",NA,"0.03","0.03",NA,NA
"092004",45,"PAL","Palaemonid shrimps, flesh, raw",NA,"r","fi046, fi189, fi199, fi205, fi245, fi327, fi329, fi354, fi355, fi367, fi446, CH02-122110/122112/122107/122108/122109, AF2-AAG105/AAG283, UK6-16-238, SR27-15149, USY-2331","UF16","0.56999999999999995","1","383.86990756302532","90.757798319327762","77.161999999999992","2.8368000000000007","17.730000000000004","1.4805882352941175","1.6281260504201724","0","180.14285714285714","1.9992857142857141","96.138888888888886","1.0150000000000001","1.8522222222222224","269.92124999999999","52.653750000000002","158.22857142857146","205.66666666666666","2.278888888888889","70.5","31.205714285714286","42.25","5.5","0","0.57250000000000001","2.8571428571428574E-2","0.11375","5.0815204862481895","2.4285714285714284",NA,"0.05",NA,"7","0.5","1030","1480","1940","150.83419409428001","2810","1030","313.7334561269663","670.7525075860882","1340","1640","434.65596875143848","690.52177339421098","762.35091844232204","758.65640852314493","628.51025465889666","159.17694346060568","675.86603673769298","721.34641771799431","0.80","1.18","0.38","0.24","0.56","0",NA,"0.09","0.10",NA,NA,NA,NA,NA,NA,"0.01","0.02","0.19","0.03","0.11",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.03",NA,NA,NA,"0.04",NA,NA,NA,"0.02",NA,NA,NA,"0.12",NA,"0.04",NA,NA,NA,"0.16",NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0.02",NA,NA,NA,NA,NA,NA,"0.09",NA,NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,NA,"0.01",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0.09","0","0.09",NA,"0",NA,"0",NA,NA,"0.07",NA,"0.14","0.01",NA,"0.01","0.02",NA,"0.08","0.08",NA,NA
"092042",45,"PAL","Palaemonid shrimps, flesh, boiled",NA,"c","calc. from 092004","UF16","0.56999999999999995","1","462.49386453376547","109.3467449630455","72.484337349397578","3.4178313253012056","21.361445783132535","1.7838412473423104","1.9615976511086415","0","217.03958691910501","2.4087779690189328","115.82998661311915","1.1006024096385543","1.7852744310575641","243.90474397590361","53.922515060240968","162.04130808950089","210.62248995983936","2.7456492637215533","76.445783132530124","33.837521514629955","45.813253012048193","5.9638554216867474",NA,"0.68975903614457834","2.5817555938037869E-2","9.5933734939759041E-2","5.244516936959954","2.0481927710843371",NA,"4.2168674698795178E-2",NA,"6.7","0.48192771084337355","1240","1790","2340","181.72794469190364","3380","1240","377.99211581562207","808.13555130854002","1610","1979.698922344669","523.68189006197406","831.95394384844701","918.49508246062896","914.04386569053611","757.24127067336951","191.77944995253699","814.29642980444942","869.09206953975217","0.82","1.47","0.47","0.30","0.70","0",NA,"0.11","0.12",NA,NA,NA,NA,NA,NA,"0.01","0.03","0.24","0.04","0.14",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.04",NA,NA,NA,"0.05",NA,NA,NA,"0.03",NA,NA,NA,"0.15",NA,"0.05",NA,NA,NA,"0.20",NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0.02",NA,NA,NA,NA,NA,NA,"0.12",NA,NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,NA,"0.01",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0.11","0","0.11",NA,"0",NA,"0",NA,NA,"0.09",NA,"0.18","0.01",NA,"0.01","0.02",NA,"0.10","0.10",NA,NA
"092080",45,"PAL","Palaemonid shrimps, flesh, boiled in recipe",NA,"c","calc. from 092004","UF16","0.56999999999999995","1","462.49386453376547","109.3467449630455","72.484337349397578","3.4178313253012056","21.361445783132535","1.7838412473423104","1.9615976511086415","0","217.03958691910501","2.4087779690189328","115.82998661311915","1.2228915662650603","2.2315930388219547","325.2063253012048","63.4382530120482","190.63683304647165","247.79116465863453","2.7456492637215533","84.939759036144579","37.59724612736661","45.813253012048193","5.9638554216867474",NA,"0.68975903614457834","2.9259896729776254E-2","0.13704819277108435","5.9760143552043594","2.7796901893287433",NA,"5.1204819277108439E-2",NA,"7.6","0.51204819277108438","1240","1790","2340","181.72794469190364","3380","1240","377.99211581562207","808.13555130854002","1610","1979.698922344669","523.68189006197406","831.95394384844701","918.49508246062896","914.04386569053611","757.24127067336951","191.77944995253699","814.29642980444942","869.09206953975217","0.82","1.47","0.47","0.30","0.70","0",NA,"0.11","0.12",NA,NA,NA,NA,NA,NA,"0.01","0.03","0.24","0.04","0.14",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.04",NA,NA,NA,"0.05",NA,NA,NA,"0.03",NA,NA,NA,"0.15",NA,"0.05",NA,NA,NA,"0.20",NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0.02",NA,NA,NA,NA,NA,NA,"0.12",NA,NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,NA,"0.01",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0.11","0","0.11",NA,"0",NA,"0",NA,NA,"0.09",NA,"0.18","0.01",NA,"0.01","0.02",NA,"0.10","0.10",NA,NA
"092118",45,"PAL","Palaemonid shrimps, flesh, grilled<U+2666>",NA,"c","calc. from 092004","UF16","0.56999999999999995","1","446.3603576314249","105.53232362712531","73.444186046511618","3.2986046511627918","20.616279069767447","1.7216142270861832","1.8931698260699681","0","209.46843853820599","2.3247508305647839","111.78940568475451","1.1212209302325582","1.830684754521964","266.78263081395346","55.102761627906979","156.3887043189369","215.23255813953489","2.6498708010335918","81.976744186046517","36.285714285714285","44.215116279069768","5.7558139534883725",NA,"0.66569767441860472","2.6578073089701001E-2","0.11242732558139534","5.4851567115842741","2.4003322259136208",NA,"5.2325581395348847E-2",NA,"7.3","0.46511627906976749","1200","1720","2250","175.38859778404651","3260","1200.421854655435","364.80634433368175","779.94477626289324","1550","1910","505.41391715283544","802.93229464443141","886.45455632828146","882.15861456179641","730.82587751034498","185.08946914023917","785.89074039266632","838.77490432324919","0.82","1.41","0.45","0.29","0.67","0",NA,"0.11","0.12",NA,NA,NA,NA,NA,NA,"0.01","0.03","0.23","0.04","0.13",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.04",NA,NA,NA,"0.04",NA,NA,NA,"0.03",NA,NA,NA,"0.15",NA,"0.05",NA,NA,NA,"0.19",NA,NA,NA,NA,NA,NA,NA,"0.02",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0.02",NA,NA,NA,NA,NA,NA,"0.11",NA,NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,NA,"0.01",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0.10","0","0.10",NA,"0",NA,"0",NA,NA,"0.08",NA,"0.17","0.01",NA,"0.01","0.02",NA,"0.10","0.10",NA,NA
"092005",42,"PPF","River prawns, flesh, raw",NA,"r","fi046, fi199, fi205, fi327, fi329, fi354, fi355, fi367, AF2-AAG105/AAG283, CH02-122110/122112, AF1-AAG104, 092004","UF16","0.56999999999999995","1","369.98342657342658","87.499720279720293","78.141818181818181","2.6567272727272733","16.604545454545459","1.5123076923076924","1.867692307692304","0","176","1.873636363636364","43.708333333333336","1.3599999999999999","1.0616666666666668","246.47399999999999","59.057499999999997","124.9","195","2.4916666666666667","120","25.560000000000002","9.5","5.5","0","0.5","5.7500000000000009E-2","0.14599999999999999","5.224546712734762","2.74",NA,"0.05",NA,"7","0.66666666666666663","965.27432235655613","1390","1820","141.25962955094212","2630","966.83107474450628","293.81846773106906","628.17487315079222","1250","1540","407.06513199225884","646.68923709405033","713.95885378398259","710.49886179947919","588.61404918959897","149.07280276408568","632.963808696814","675.55721271697507","0.80","1.21","0.39","0.25","0.57","0",NA,"0.09","0.10",NA,NA,NA,NA,NA,NA,"0.01","0.02","0.20","0.04","0.11",NA,"0",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0","0","0.04",NA,NA,NA,"0.04",NA,NA,NA,"0.02",NA,NA,NA,"0.13",NA,"0.04",NA,NA,NA,"0.16",NA,NA,NA,NA,NA,NA,NA,"0.01",NA,NA,NA,NA,"0",NA,NA,"0",NA,NA,"0.02",NA,NA,NA,NA,NA,NA,"0.10",NA,NA,NA,NA,"0.01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.03",NA,NA,NA,NA,"0.01",NA,"0",NA,NA,NA,NA,NA,"0",NA,"0.09","0","0.09",NA,"0",NA,"0",NA,NA,"0.07",NA,"0.15","0.01",NA,"0.01","0.02",NA,"0.08","0.08",NA,NA
